,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-11-21 08:00:00,08:00:00,08:00:56,8783,9325,2180.75,36,2181.0,30,2181.0,2181.0,2180.25,2180.75,308,-42,2180.5,49,2181.0,39
2016-11-21 08:01:00,08:01:01,08:01:59,9371,9915,2180.5,57,2181.0,54,2181.0,2181.0,2180.5,2180.75,130,-8,2180.5,42,2180.75,85
2016-11-21 08:02:00,08:02:00,08:02:48,9923,10203,2180.5,44,2180.75,83,2180.5,2180.75,2180.5,2180.75,97,-5,2180.5,28,2180.75,77
2016-11-21 08:03:00,08:03:00,08:03:53,10226,10396,2180.5,29,2180.75,80,2180.5,2180.75,2180.5,2180.5,101,3,2180.25,170,2180.5,30
2016-11-21 08:04:00,08:04:01,08:04:56,10409,10553,2180.25,169,2180.5,31,2180.5,2180.5,2180.25,2180.5,88,58,2180.25,90,2180.75,73
2016-11-21 08:05:00,08:05:00,08:05:59,10566,10993,2180.25,94,2180.75,75,2180.25,2180.5,2180.25,2180.5,91,-29,2180.5,1,2180.75,86
2016-11-21 08:06:00,08:06:00,08:06:47,11011,11239,2180.5,3,2180.75,80,2180.5,2180.75,2180.5,2180.5,63,-7,2180.25,85,2180.5,23
2016-11-21 08:07:00,08:07:00,08:07:56,11264,11428,2180.25,85,2180.5,20,2180.5,2180.5,2180.25,2180.5,75,17,2180.25,62,2180.5,38
2016-11-21 08:08:00,08:08:00,08:08:57,11436,11777,2180.25,66,2180.5,39,2180.5,2180.5,2180.0,2180.0,136,24,2180.0,189,2180.25,14
2016-11-21 08:09:00,08:09:02,08:09:57,11797,11947,2180.0,190,2180.25,15,2180.0,2180.25,2180.0,2180.25,42,-10,2180.0,162,2180.25,36
2016-11-21 08:10:00,08:10:01,08:10:56,11968,12091,2180.0,168,2180.25,21,2180.0,2180.25,2180.0,2180.25,27,1,2180.0,136,2180.25,63
2016-11-21 08:11:00,08:11:01,08:11:01,12094,12094,2180.0,136,2180.25,63,2180.25,2180.25,2180.25,2180.25,1,1,2180.0,137,2180.25,62
2016-11-21 08:12:00,08:12:16,08:12:59,12175,12715,2180.0,137,2180.25,132,2180.0,2180.0,2179.0,2179.0,505,-415,2179.0,76,2179.25,48
2016-11-21 08:13:00,08:13:01,08:13:57,12721,13480,2179.0,79,2179.25,49,2179.0,2179.25,2178.5,2179.25,514,-166,2179.25,1,2179.5,163
2016-11-21 08:14:00,08:14:00,08:14:59,13526,14109,2179.0,55,2179.25,2,2179.25,2179.5,2179.0,2179.25,285,-81,2179.25,74,2179.5,3
2016-11-21 08:15:00,08:15:07,08:15:58,14139,14395,2179.25,50,2179.5,27,2179.5,2179.5,2179.25,2179.25,102,-44,2179.25,17,2179.5,43
2016-11-21 08:16:00,08:16:02,08:16:59,14440,14653,2179.25,20,2179.5,47,2179.25,2179.5,2179.25,2179.5,61,29,2179.25,69,2179.5,6
2016-11-21 08:17:00,08:17:00,08:17:52,14689,15027,2179.25,59,2179.5,21,2179.5,2179.75,2179.5,2179.75,102,10,2179.75,20,2180.0,78
2016-11-21 08:18:00,08:18:00,08:18:53,15054,15425,2179.75,24,2180.0,77,2179.75,2180.25,2179.75,2180.0,132,72,2180.0,46,2180.25,49
2016-11-21 08:19:00,08:19:01,08:19:58,15451,15687,2180.0,32,2180.25,55,2180.0,2180.0,2179.75,2180.0,96,-50,2179.75,67,2180.0,1
2016-11-21 08:20:00,08:20:00,08:20:56,15698,15956,2179.75,61,2180.0,2,2180.0,2180.25,2179.75,2179.75,60,-36,2179.75,52,2180.0,15
2016-11-21 08:21:00,08:21:01,08:21:51,15979,16076,2179.75,45,2180.0,37,2180.0,2180.0,2180.0,2180.0,27,27,2180.0,1,2180.25,76
2016-11-21 08:22:00,08:22:00,08:22:47,16120,16468,2180.0,15,2180.25,71,2180.0,2180.25,2179.75,2180.25,107,-13,2180.0,5,2180.25,77
2016-11-21 08:23:00,08:23:05,08:23:58,16501,16618,2180.0,8,2180.25,72,2180.25,2180.25,2180.0,2180.0,15,-7,2180.0,7,2180.25,75
2016-11-21 08:24:00,08:24:03,08:24:53,16637,16821,2180.0,4,2180.25,80,2180.0,2180.25,2180.0,2180.25,41,-3,2180.0,37,2180.25,78
2016-11-21 08:25:00,08:25:33,08:25:58,16859,17180,2180.0,42,2180.25,64,2180.25,2180.5,2180.25,2180.5,202,108,2180.5,1,2180.75,83
2016-11-21 08:26:00,08:26:01,08:26:53,17217,17442,2180.5,26,2180.75,68,2180.5,2180.5,2180.5,2180.5,54,-22,2180.25,58,2180.5,33
2016-11-21 08:27:00,08:27:02,08:27:54,17448,17598,2180.25,55,2180.5,31,2180.5,2180.5,2180.25,2180.25,13,11,2180.25,51,2180.5,28
2016-11-21 08:28:00,08:28:05,08:28:59,17608,17883,2180.25,48,2180.5,36,2180.5,2180.5,2180.25,2180.25,128,-38,2180.25,11,2180.5,49
2016-11-21 08:29:00,08:29:00,08:29:59,17912,18080,2180.25,30,2180.5,47,2180.5,2180.5,2180.25,2180.25,38,18,2180.25,29,2180.5,43
2016-11-21 08:30:00,08:30:00,08:30:00,18082,18082,2180.25,29,2180.5,44,2180.5,2180.5,2180.5,2180.5,1,1,2180.25,26,2180.5,43
2016-11-21 08:31:00,08:31:00,08:31:43,18120,18223,2180.25,28,2180.5,47,2180.5,2180.5,2180.25,2180.5,31,9,2180.25,32,2180.5,28
2016-11-21 08:32:00,08:32:05,08:32:54,18255,18598,2180.25,37,2180.5,35,2180.5,2180.75,2180.5,2180.5,213,145,2180.25,54,2180.5,6
2016-11-21 08:33:00,08:33:07,08:33:52,18637,18839,2180.25,68,2180.5,1,2180.5,2180.75,2180.5,2180.75,60,34,2180.5,47,2180.75,25
2016-11-21 08:34:00,08:34:04,08:34:58,18854,18942,2180.5,52,2180.75,22,2180.5,2180.75,2180.5,2180.5,49,33,2180.5,48,2180.75,21
2016-11-21 08:35:00,08:35:00,08:35:58,18966,19937,2180.5,40,2180.75,40,2180.75,2181.75,2180.75,2181.25,492,180,2181.25,9,2181.5,81
2016-11-21 08:36:00,08:36:00,08:36:23,19967,20230,2181.25,7,2181.5,70,2181.25,2181.5,2180.75,2180.75,132,18,2180.75,86,2181.0,68
2016-11-21 08:37:00,08:37:05,08:37:49,20280,20599,2180.75,31,2181.0,84,2180.75,2180.75,2180.25,2180.5,123,-69,2180.25,51,2180.5,44
2016-11-21 08:38:00,08:38:06,08:38:43,20607,20775,2180.25,46,2180.5,44,2180.5,2180.75,2180.5,2180.75,63,45,2180.5,75,2180.75,2
2016-11-21 08:39:00,08:39:04,08:39:58,20818,21017,2180.5,76,2180.75,20,2180.75,2180.75,2180.5,2180.5,105,-45,2180.5,1,2180.75,65
2016-11-21 08:40:00,08:40:00,08:40:32,21041,21074,2180.5,17,2180.75,58,2180.75,2180.75,2180.5,2180.5,5,1,2180.5,26,2180.75,52
2016-11-21 08:41:00,08:41:05,08:41:54,21087,21376,2180.5,18,2180.75,54,2180.5,2180.75,2180.5,2180.5,44,-14,2180.25,73,2180.5,1
