,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-10-12 08:00:00,08:00:00,08:00:51,24078,25196,2135.0,197,2135.25,160,2135.0,2135.5,2135.0,2135.25,774,-264,2135.0,150,2135.25,54
2016-10-12 08:01:00,08:01:00,08:01:51,25209,25805,2135.0,87,2135.25,60,2135.0,2135.25,2134.75,2135.25,432,-204,2135.0,90,2135.25,124
2016-10-12 08:02:00,08:02:00,08:02:57,25809,26120,2135.0,90,2135.25,125,2135.0,2135.25,2135.0,2135.25,96,6,2135.0,49,2135.25,171
2016-10-12 08:03:00,08:03:00,08:03:59,26129,26367,2135.0,45,2135.25,174,2135.25,2135.25,2135.0,2135.0,195,65,2135.0,77,2135.25,135
2016-10-12 08:04:00,08:04:04,08:04:58,26374,26948,2135.0,77,2135.25,140,2135.0,2135.75,2135.0,2135.75,593,443,2135.5,119,2135.75,55
2016-10-12 08:05:00,08:05:00,08:05:57,26981,27723,2135.5,124,2135.75,47,2135.5,2136.0,2135.5,2136.0,570,252,2135.75,79,2136.0,212
2016-10-12 08:06:00,08:06:00,08:06:59,27749,28538,2135.75,90,2136.0,205,2135.75,2136.25,2135.5,2136.0,443,189,2136.0,24,2136.25,157
2016-10-12 08:07:00,08:07:00,08:07:57,28540,29012,2136.0,24,2136.25,151,2136.0,2136.25,2136.0,2136.25,202,132,2136.0,120,2136.25,109
2016-10-12 08:08:00,08:08:00,08:08:55,29021,29574,2136.0,119,2136.25,114,2136.25,2136.5,2136.0,2136.25,504,234,2136.0,232,2136.25,19
2016-10-12 08:09:00,08:09:03,08:09:55,29661,30303,2136.0,184,2136.25,74,2136.25,2136.25,2135.75,2136.0,354,-78,2135.75,79,2136.0,58
2016-10-12 08:10:00,08:10:02,08:10:47,30318,30582,2135.75,79,2136.0,74,2136.0,2136.25,2136.0,2136.25,95,91,2136.0,93,2136.5,173
2016-10-12 08:11:00,08:11:01,08:11:58,30632,31047,2136.0,82,2136.25,44,2136.25,2136.25,2135.75,2136.25,144,66,2136.0,136,2136.25,8
2016-10-12 08:12:00,08:12:00,08:12:59,31066,31766,2136.0,128,2136.25,29,2136.25,2136.5,2136.25,2136.25,384,-10,2136.25,22,2136.5,125
2016-10-12 08:13:00,08:13:02,08:13:59,31796,31940,2136.25,81,2136.5,130,2136.25,2136.5,2136.25,2136.5,67,-33,2136.25,90,2136.5,216
