,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-08-01 08:00:00,08:00:00,08:00:59,19977,21159,2171.0,64,2171.25,100,2171.25,2171.25,2171.0,2171.0,377,39,2171.0,6,2171.25,170
2016-08-01 08:01:00,08:01:00,08:01:53,21163,21823,2171.0,9,2171.25,171,2171.25,2171.25,2171.0,2171.0,128,-60,2171.0,26,2171.25,109
2016-08-01 08:02:00,08:02:00,08:02:58,21873,22398,2171.0,18,2171.25,109,2171.0,2171.25,2170.75,2171.25,89,57,2171.0,45,2171.25,96
2016-08-01 08:03:00,08:03:00,08:03:59,22408,23121,2171.0,55,2171.25,97,2171.25,2171.25,2170.75,2170.75,114,-36,2170.75,152,2171.0,78
2016-08-01 08:04:00,08:04:03,08:04:56,23146,23670,2170.75,157,2171.0,118,2170.75,2171.0,2170.5,2170.5,305,-213,2170.5,76,2170.75,118
2016-08-01 08:05:00,08:05:00,08:05:54,23678,23933,2170.5,76,2170.75,123,2170.5,2170.75,2170.5,2170.5,59,-47,2170.5,22,2170.75,155
2016-08-01 08:06:00,08:06:04,08:06:59,23973,24248,2170.5,37,2170.75,176,2170.5,2170.75,2170.25,2170.25,41,-21,2170.25,147,2170.5,28
2016-08-01 08:07:00,08:07:00,08:07:53,24252,24502,2170.25,147,2170.5,29,2170.5,2170.5,2170.25,2170.25,96,4,2170.25,116,2170.5,82
2016-08-01 08:08:00,08:08:01,08:08:57,24522,24952,2170.25,117,2170.5,91,2170.25,2170.5,2170.0,2170.25,192,-84,2170.0,184,2170.25,58
2016-08-01 08:09:00,08:09:02,08:09:48,24968,25122,2170.0,183,2170.25,44,2170.25,2170.5,2170.25,2170.25,66,50,2170.25,128,2170.5,90
2016-08-01 08:10:00,08:10:00,08:10:58,25156,25474,2170.25,122,2170.5,105,2170.5,2170.5,2170.25,2170.5,118,80,2170.5,71,2170.75,148
2016-08-01 08:11:00,08:11:00,08:11:54,25485,25722,2170.5,66,2170.75,156,2170.5,2170.75,2170.5,2170.75,20,-6,2170.5,103,2170.75,161
2016-08-01 08:12:00,08:12:02,08:12:58,25729,26133,2170.5,104,2170.75,164,2170.5,2171.0,2170.5,2171.0,466,80,2170.75,48,2171.0,92
2016-08-01 08:13:00,08:13:02,08:13:54,26169,26539,2170.75,55,2171.0,132,2171.0,2171.25,2170.75,2171.0,166,144,2171.0,65,2171.25,95
2016-08-01 08:14:00,08:14:00,08:14:58,26549,27183,2171.0,88,2171.25,97,2171.0,2171.25,2171.0,2171.25,314,32,2171.25,1,2171.5,101
2016-08-01 08:15:00,08:15:03,08:15:59,27354,28352,2171.25,52,2171.5,130,2171.5,2171.75,2171.25,2171.75,390,64,2171.5,91,2171.75,71
2016-08-01 08:16:00,08:16:01,08:16:59,28367,29034,2171.5,87,2171.75,85,2171.75,2171.75,2171.25,2171.75,290,24,2171.5,65,2171.75,74
2016-08-01 08:17:00,08:17:00,08:17:59,29037,29374,2171.5,65,2171.75,74,2171.75,2172.0,2171.5,2171.75,105,35,2171.75,89,2172.0,109
2016-08-01 08:18:00,08:18:00,08:18:55,29379,29532,2171.75,91,2172.0,109,2172.0,2172.0,2171.75,2171.75,29,11,2171.75,156,2172.0,112
2016-08-01 08:19:00,08:19:01,08:19:57,29540,30171,2171.75,149,2172.0,114,2172.0,2172.0,2171.5,2171.75,241,-107,2171.75,9,2172.0,128
2016-08-01 08:20:00,08:20:00,08:20:37,30221,30597,2171.75,33,2172.0,130,2172.0,2172.0,2171.5,2171.5,72,10,2171.5,105,2171.75,45
2016-08-01 08:21:00,08:21:03,08:21:55,30652,30967,2171.5,114,2171.75,63,2171.75,2172.0,2171.75,2171.75,77,9,2171.75,55,2172.0,139
2016-08-01 08:22:00,08:22:04,08:22:56,30985,31351,2171.75,79,2172.0,150,2172.0,2172.0,2171.75,2172.0,162,86,2171.75,133,2172.0,49
2016-08-01 08:23:00,08:23:20,08:23:57,31385,31466,2171.75,132,2172.0,64,2171.75,2172.0,2171.75,2172.0,27,-21,2171.75,91,2172.0,69
2016-08-01 08:24:00,08:24:02,08:24:39,31485,31815,2171.75,74,2172.0,71,2171.75,2171.75,2171.5,2171.5,94,-88,2171.5,93,2171.75,57
2016-08-01 08:25:00,08:25:08,08:25:59,31863,32164,2171.5,91,2171.75,75,2171.5,2171.5,2171.25,2171.5,67,-37,2171.25,138,2171.5,37
2016-08-01 08:26:00,08:26:06,08:26:55,32208,32424,2171.25,132,2171.5,38,2171.5,2171.75,2171.25,2171.75,67,-3,2171.5,69,2171.75,57
2016-08-01 08:27:00,08:27:00,08:27:56,32441,32661,2171.5,71,2171.75,60,2171.75,2171.75,2171.5,2171.75,94,46,2171.5,88,2171.75,27
2016-08-01 08:28:00,08:28:04,08:28:50,32674,32980,2171.5,88,2171.75,47,2171.5,2171.75,2171.25,2171.75,95,-37,2171.5,36,2171.75,64
2016-08-01 08:29:00,08:29:20,08:29:56,33007,33106,2171.5,52,2171.75,74,2171.5,2171.5,2171.5,2171.5,14,-14,2171.5,53,2171.75,69
2016-08-01 08:30:00,08:30:08,08:30:33,33114,33164,2171.5,54,2171.75,68,2171.5,2171.75,2171.5,2171.5,17,7,2171.5,73,2171.75,58
