,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-11-16 08:00:00,08:00:00,08:00:58,67468,67983,2179.0,43,2179.25,50,2179.25,2179.25,2178.75,2179.0,196,-32,2179.0,3,2179.25,42
2016-11-16 08:01:00,08:01:00,08:01:58,68009,68444,2179.0,27,2179.25,38,2179.0,2179.25,2178.5,2178.5,215,-129,2178.5,30,2178.75,35
2016-11-16 08:02:00,08:02:01,08:02:59,68449,68569,2178.5,31,2178.75,36,2178.75,2179.0,2178.75,2179.0,106,82,2179.0,1,2179.25,44
2016-11-16 08:03:00,08:03:00,08:03:58,68597,68791,2179.0,25,2179.25,42,2179.25,2179.5,2179.25,2179.25,66,-12,2179.0,92,2179.25,1
2016-11-16 08:04:00,08:04:05,08:04:34,68832,69107,2179.0,80,2179.25,36,2179.25,2179.5,2179.0,2179.25,64,24,2179.0,86,2179.25,5
2016-11-16 08:05:00,08:05:00,08:05:45,69153,69254,2179.0,79,2179.25,39,2179.0,2179.25,2179.0,2179.0,10,-8,2179.0,81,2179.25,42
2016-11-16 08:06:00,08:06:00,08:06:57,69266,69408,2179.0,82,2179.25,48,2179.25,2179.5,2179.25,2179.25,48,40,2179.25,58,2179.5,48
2016-11-16 08:07:00,08:07:00,08:07:45,69415,69656,2179.25,50,2179.5,50,2179.5,2179.5,2179.25,2179.25,88,8,2179.25,64,2179.5,39
2016-11-16 08:08:00,08:08:00,08:08:41,69678,70035,2179.25,69,2179.5,31,2179.25,2179.5,2179.25,2179.5,124,-30,2179.25,125,2179.5,1
2016-11-16 08:09:00,08:09:02,08:09:59,70067,70361,2179.25,122,2179.5,2,2179.5,2179.5,2179.25,2179.25,126,-50,2179.0,103,2179.25,58
2016-11-16 08:10:00,08:10:00,08:10:55,70370,70447,2179.0,103,2179.25,46,2179.0,2179.0,2179.0,2179.0,10,-10,2179.0,114,2179.25,124
2016-11-16 08:11:00,08:11:00,08:11:56,70453,70543,2179.0,121,2179.25,123,2179.0,2179.25,2179.0,2179.25,12,2,2179.0,143,2179.25,101
2016-11-16 08:12:00,08:12:00,08:12:57,70548,70747,2179.0,144,2179.25,100,2179.25,2179.5,2179.0,2179.25,107,33,2179.25,47,2179.5,57
2016-11-16 08:13:00,08:13:00,08:13:56,70750,70978,2179.25,47,2179.5,57,2179.5,2179.5,2179.0,2179.25,94,-38,2179.0,139,2179.25,8
2016-11-16 08:14:00,08:14:12,08:14:56,71003,71025,2179.0,134,2179.25,55,2179.25,2179.25,2179.0,2179.25,7,3,2179.0,132,2179.25,46
2016-11-16 08:15:00,08:15:00,08:15:58,71028,71220,2179.0,129,2179.25,47,2179.25,2179.5,2179.25,2179.5,129,105,2179.5,8,2179.75,107
2016-11-16 08:16:00,08:16:00,08:16:50,71229,71488,2179.5,33,2179.75,104,2179.5,2179.5,2179.25,2179.25,141,-89,2179.0,126,2179.25,2
2016-11-16 08:17:00,08:17:00,08:17:59,71537,72911,2179.0,100,2179.25,44,2179.25,2181.5,2179.25,2181.25,2157,1573,2181.0,48,2181.25,22
2016-11-16 08:18:00,08:18:00,08:18:57,72918,73687,2181.0,49,2181.25,14,2181.0,2181.25,2180.25,2180.75,367,39,2180.5,44,2180.75,10
