,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-05-31 08:00:00,08:00:00,08:00:54,7489,8282,2101.0,53,2101.25,63,2101.25,2101.25,2100.5,2100.5,241,-55,2100.5,102,2100.75,68
2016-05-31 08:01:00,08:01:07,08:01:50,8342,8472,2100.5,61,2100.75,84,2100.5,2100.75,2100.5,2100.75,19,-13,2100.5,81,2100.75,86
2016-05-31 08:02:00,08:02:00,08:02:44,8499,8802,2100.5,95,2100.75,62,2100.5,2100.75,2100.5,2100.5,125,-39,2100.25,104,2100.5,68
2016-05-31 08:03:00,08:03:00,08:03:51,8829,9067,2100.25,105,2100.5,83,2100.25,2100.75,2100.25,2100.5,98,68,2100.5,47,2100.75,63
2016-05-31 08:04:00,08:04:02,08:04:55,9092,9475,2100.5,46,2100.75,77,2100.5,2100.75,2100.25,2100.75,121,45,2100.5,59,2100.75,29
2016-05-31 08:05:00,08:05:00,08:05:58,9482,9828,2100.5,59,2100.75,33,2100.75,2100.75,2100.5,2100.5,178,90,2100.25,105,2100.5,30
2016-05-31 08:06:00,08:06:05,08:06:59,9846,10015,2100.25,97,2100.5,45,2100.5,2100.5,2100.25,2100.5,72,32,2100.25,83,2100.5,50
2016-05-31 08:07:00,08:07:01,08:07:46,10033,10261,2100.25,86,2100.5,50,2100.5,2100.5,2100.5,2100.5,102,88,2100.25,98,2100.5,6
2016-05-31 08:08:00,08:08:01,08:08:56,10309,10556,2100.25,99,2100.5,45,2100.5,2100.5,2100.25,2100.5,81,71,2100.25,110,2100.5,2
2016-05-31 08:09:00,08:09:00,08:09:36,10587,10665,2100.25,104,2100.5,42,2100.5,2100.5,2100.25,2100.25,10,4,2100.25,98,2100.5,66
2016-05-31 08:10:00,08:10:04,08:10:56,10700,10824,2100.25,103,2100.5,69,2100.5,2100.5,2100.25,2100.5,28,4,2100.25,96,2100.5,78
2016-05-31 08:11:00,08:11:00,08:11:56,10827,10927,2100.25,97,2100.5,77,2100.25,2100.5,2100.25,2100.5,42,34,2100.25,108,2100.5,34
2016-05-31 08:12:00,08:12:03,08:12:56,10960,11173,2100.25,104,2100.5,74,2100.5,2100.75,2100.5,2100.75,60,60,2100.5,54,2100.75,33
2016-05-31 08:13:00,08:13:01,08:13:58,11227,11520,2100.5,65,2100.75,42,2100.75,2100.75,2100.5,2100.75,59,37,2100.5,67,2100.75,18
2016-05-31 08:14:00,08:14:04,08:14:58,11535,11911,2100.5,66,2100.75,28,2100.75,2101.0,2100.5,2101.0,141,117,2100.75,49,2101.25,79
2016-05-31 08:15:00,08:15:01,08:15:45,11967,12374,2100.75,50,2101.0,52,2101.0,2101.0,2100.75,2101.0,190,6,2100.75,53,2101.0,3
2016-05-31 08:16:00,08:16:00,08:16:45,12443,12564,2100.75,31,2101.0,48,2100.75,2101.0,2100.75,2100.75,15,-3,2100.75,57,2101.0,62
2016-05-31 08:17:00,08:17:00,08:17:50,12590,12817,2100.75,57,2101.0,71,2100.75,2100.75,2100.5,2100.5,49,-27,2100.5,96,2100.75,103
2016-05-31 08:18:00,08:18:00,08:18:50,12824,12970,2100.5,92,2100.75,107,2100.75,2100.75,2100.5,2100.5,20,8,2100.5,101,2100.75,89
2016-05-31 08:19:00,08:19:00,08:19:54,12987,13062,2100.5,96,2100.75,101,2100.5,2100.75,2100.5,2100.5,12,6,2100.5,74,2100.75,107
2016-05-31 08:20:00,08:20:00,08:20:51,13078,13306,2100.5,77,2100.75,108,2100.75,2100.75,2100.25,2100.25,84,-70,2100.25,84,2100.5,108
2016-05-31 08:21:00,08:21:00,08:21:55,13310,13476,2100.25,84,2100.5,111,2100.5,2100.5,2100.25,2100.25,55,-27,2100.25,63,2100.5,97
2016-05-31 08:22:00,08:22:00,08:22:59,13519,13734,2100.25,62,2100.5,97,2100.25,2100.25,2100.25,2100.25,76,-74,2100.25,33,2100.5,98
2016-05-31 08:23:00,08:23:00,08:23:36,13736,13811,2100.25,33,2100.5,97,2100.25,2100.5,2100.25,2100.5,9,-7,2100.25,60,2100.5,93
2016-05-31 08:24:00,08:24:00,08:24:57,13818,14098,2100.25,59,2100.5,92,2100.5,2100.5,2100.0,2100.0,65,-39,2100.0,80,2100.25,85
2016-05-31 08:25:00,08:25:00,08:25:59,14107,14207,2100.0,89,2100.25,87,2100.25,2100.25,2100.0,2100.25,30,-12,2100.0,62,2100.25,95
