,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-12-02 08:00:00,08:00:00,08:00:54,64512,64714,2189.75,58,2190.0,59,2189.75,2190.0,2189.75,2190.0,98,22,2189.75,38,2190.0,29
2016-12-02 08:01:00,08:01:01,08:01:55,64720,65100,2189.75,39,2190.0,27,2190.0,2190.25,2190.0,2190.25,144,-12,2190.0,29,2190.25,110
2016-12-02 08:02:00,08:02:00,08:02:58,65108,65498,2190.0,36,2190.25,114,2190.0,2190.5,2190.0,2190.25,179,55,2190.0,58,2190.25,24
2016-12-02 08:03:00,08:03:09,08:03:55,65512,65556,2190.0,61,2190.25,41,2190.25,2190.25,2190.0,2190.25,9,5,2190.0,57,2190.25,36
2016-12-02 08:04:00,08:04:02,08:04:58,65561,65659,2190.0,59,2190.25,36,2190.25,2190.25,2190.0,2190.25,26,-6,2190.0,54,2190.25,40
2016-12-02 08:05:00,08:05:00,08:05:52,65663,65812,2190.0,57,2190.25,40,2190.25,2190.25,2190.0,2190.0,47,-7,2190.0,73,2190.25,38
2016-12-02 08:06:00,08:06:01,08:06:58,65825,65884,2190.0,74,2190.25,39,2190.25,2190.25,2190.0,2190.25,11,9,2190.0,95,2190.25,27
2016-12-02 08:07:00,08:07:01,08:07:56,65886,66381,2190.0,93,2190.25,27,2190.25,2190.5,2190.25,2190.25,136,52,2190.25,28,2190.5,51
2016-12-02 08:08:00,08:08:00,08:08:58,66384,66690,2190.25,28,2190.5,51,2190.5,2190.5,2190.25,2190.5,91,33,2190.25,43,2190.5,33
2016-12-02 08:09:00,08:09:36,08:09:47,66716,66735,2190.25,45,2190.5,42,2190.25,2190.25,2190.25,2190.25,12,-12,2190.25,39,2190.5,52
2016-12-02 08:10:00,08:10:00,08:10:57,66750,67126,2190.25,37,2190.5,54,2190.5,2190.5,2190.25,2190.5,130,56,2190.25,37,2190.75,196
2016-12-02 08:11:00,08:11:00,08:11:49,67144,67313,2190.25,36,2190.5,21,2190.5,2190.75,2190.5,2190.5,65,49,2190.5,24,2190.75,148
2016-12-02 08:12:00,08:12:02,08:12:50,67330,67387,2190.5,25,2190.75,148,2190.5,2190.5,2190.5,2190.5,26,-22,2190.5,5,2190.75,162
2016-12-02 08:13:00,08:13:02,08:13:58,67428,67589,2190.25,38,2190.5,23,2190.5,2190.5,2190.25,2190.5,49,7,2190.25,41,2190.5,19
2016-12-02 08:14:00,08:14:01,08:14:59,67596,67751,2190.25,41,2190.5,22,2190.5,2190.5,2190.25,2190.5,32,2,2190.25,41,2190.5,21
2016-12-02 08:15:00,08:15:00,08:15:57,67756,68178,2190.25,40,2190.5,14,2190.5,2191.0,2190.25,2190.75,240,100,2190.5,60,2190.75,1
2016-12-02 08:16:00,08:16:02,08:16:49,68216,68256,2190.5,37,2190.75,57,2190.5,2190.75,2190.5,2190.5,15,-7,2190.5,30,2190.75,71
2016-12-02 08:17:00,08:17:20,08:17:47,68270,68323,2190.5,25,2190.75,84,2190.5,2190.75,2190.5,2190.5,9,-7,2190.5,31,2190.75,77
2016-12-02 08:18:00,08:18:00,08:18:57,68327,68514,2190.5,31,2190.75,83,2190.75,2190.75,2190.5,2190.5,72,34,2190.5,50,2190.75,41
2016-12-02 08:19:00,08:19:25,08:19:51,68520,68542,2190.5,53,2190.75,41,2190.5,2190.75,2190.5,2190.5,8,-2,2190.5,43,2190.75,43
2016-12-02 08:20:00,08:20:02,08:20:37,68550,68650,2190.5,48,2190.75,46,2190.75,2190.75,2190.5,2190.5,44,22,2190.5,51,2190.75,18
2016-12-02 08:21:00,08:21:00,08:21:11,68653,68729,2190.5,52,2190.75,21,2190.75,2190.75,2190.5,2190.75,32,10,2190.5,36,2190.75,12
2016-12-02 08:22:00,08:22:18,08:22:57,68796,68821,2190.5,27,2190.75,28,2190.5,2190.75,2190.5,2190.5,4,-2,2190.5,52,2190.75,41
2016-12-02 08:23:00,08:23:10,08:23:59,68831,69020,2190.5,55,2190.75,35,2190.75,2191.0,2190.75,2191.0,89,61,2190.75,24,2191.0,153
2016-12-02 08:24:00,08:24:00,08:24:42,69035,69257,2190.75,24,2191.0,148,2191.0,2191.25,2190.75,2191.25,214,204,2191.0,41,2191.25,27
2016-12-02 08:25:00,08:25:24,08:25:53,69296,69433,2191.0,37,2191.25,63,2191.0,2191.0,2190.75,2191.0,59,1,2190.75,56,2191.0,10
2016-12-02 08:26:00,08:26:01,08:26:53,69512,69604,2191.0,29,2191.25,35,2191.0,2191.25,2191.0,2191.0,36,24,2191.0,31,2191.25,16
2016-12-02 08:27:00,08:27:10,08:27:56,69613,69730,2191.0,32,2191.25,19,2191.25,2191.25,2191.0,2191.0,40,-14,2190.75,36,2191.0,2
2016-12-02 08:28:00,08:28:14,08:28:54,69773,69961,2190.75,37,2191.0,47,2190.75,2191.0,2190.75,2191.0,88,-22,2190.75,57,2191.0,33
2016-12-02 08:29:00,08:29:11,08:29:38,69969,70020,2190.75,55,2191.0,36,2191.0,2191.0,2190.75,2191.0,29,27,2190.75,54,2191.0,21
2016-12-02 08:30:00,08:30:00,08:30:50,70047,70128,2190.75,58,2191.0,32,2190.75,2190.75,2190.75,2190.75,20,-20,2190.75,6,2191.0,34
2016-12-02 08:31:00,08:31:08,08:31:57,70149,70246,2190.75,23,2191.0,35,2190.75,2190.75,2190.75,2190.75,29,-29,2190.75,1,2191.0,47
2016-12-02 08:32:00,08:32:00,08:32:50,70275,70515,2190.5,72,2190.75,8,2190.75,2191.0,2190.75,2191.0,56,50,2190.75,36,2191.0,35
2016-12-02 08:33:00,08:33:32,08:33:52,70533,70542,2190.75,41,2191.0,43,2190.75,2191.0,2190.75,2190.75,4,0,2190.75,36,2191.0,43
2016-12-02 08:34:00,08:34:07,08:34:54,70547,70957,2190.75,41,2191.0,44,2191.0,2191.0,2190.5,2190.5,239,-53,2190.5,15,2190.75,76
2016-12-02 08:35:00,08:35:05,08:35:59,70992,71264,2190.5,20,2190.75,81,2190.5,2191.0,2190.5,2190.5,113,27,2190.5,25,2190.75,19
2016-12-02 08:36:00,08:36:06,08:36:34,71286,71519,2190.5,36,2190.75,16,2190.75,2191.0,2190.75,2190.75,78,2,2190.5,67,2190.75,1
2016-12-02 08:37:00,08:37:04,08:37:56,71567,71786,2190.5,37,2190.75,30,2190.5,2191.0,2190.5,2191.0,53,47,2190.75,20,2191.0,42
2016-12-02 08:38:00,08:38:04,08:38:51,71793,71841,2190.75,20,2191.0,42,2190.75,2191.0,2190.75,2190.75,10,4,2190.75,27,2191.0,55
2016-12-02 08:39:00,08:39:45,08:39:45,71856,71856,2190.75,33,2191.0,55,2191.0,2191.0,2191.0,2191.0,25,25,2190.75,35,2191.0,30
2016-12-02 08:40:00,08:40:36,08:40:36,71910,71910,2190.75,42,2191.0,44,2190.75,2190.75,2190.75,2190.75,1,-1,2190.75,41,2191.0,45
2016-12-02 08:41:00,08:41:16,08:41:16,71918,71918,2190.75,45,2191.0,46,2190.75,2190.75,2190.75,2190.75,1,-1,2190.75,44,2191.0,47
2016-12-02 08:42:00,08:42:04,08:42:26,71934,71982,2190.75,49,2191.0,38,2190.75,2191.0,2190.75,2191.0,25,-21,2190.75,23,2191.0,60
2016-12-02 08:43:00,08:43:35,08:43:57,72019,72028,2190.75,35,2191.0,40,2190.75,2191.0,2190.75,2191.0,5,-1,2190.75,36,2191.0,36
2016-12-02 08:44:00,08:44:08,08:44:39,72035,72201,2190.75,32,2191.0,42,2190.75,2191.0,2190.75,2191.0,75,21,2190.75,38,2191.0,27
2016-12-02 08:45:00,08:45:06,08:45:53,72230,72490,2190.75,19,2191.0,71,2190.75,2191.0,2190.5,2191.0,115,19,2190.75,59,2191.25,66
