,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-06-14 08:00:00,08:00:00,08:00:59,28178,29174,2066.25,56,2066.5,74,2066.25,2067.0,2066.25,2067.0,391,25,2066.75,152,2067.0,102
2016-06-14 08:01:00,08:01:00,08:01:59,29185,29973,2066.75,160,2067.0,92,2067.0,2067.25,2066.75,2066.75,483,25,2066.5,87,2066.75,14
2016-06-14 08:02:00,08:02:03,08:02:56,30029,30464,2066.5,76,2066.75,104,2066.75,2067.0,2066.5,2066.75,150,-44,2066.5,92,2066.75,44
2016-06-14 08:03:00,08:03:01,08:03:59,30499,30622,2066.5,89,2066.75,69,2066.75,2066.75,2066.5,2066.75,36,22,2066.5,119,2066.75,83
2016-06-14 08:04:00,08:04:01,08:04:59,30629,31010,2066.5,121,2066.75,79,2066.75,2066.75,2066.5,2066.5,243,-125,2066.25,113,2066.5,62
2016-06-14 08:05:00,08:05:01,08:05:59,31033,32177,2066.25,118,2066.5,73,2066.25,2066.5,2066.0,2066.25,907,-45,2066.25,22,2066.5,137
2016-06-14 08:06:00,08:06:05,08:06:59,32237,32944,2066.25,78,2066.5,143,2066.25,2067.0,2066.25,2067.0,308,174,2066.75,86,2067.0,44
2016-06-14 08:07:00,08:07:00,08:07:53,32952,33501,2066.75,102,2067.0,43,2067.0,2067.25,2067.0,2067.25,195,5,2067.0,72,2067.25,111
2016-06-14 08:08:00,08:08:00,08:08:58,33519,34004,2067.0,86,2067.25,110,2067.0,2067.5,2067.0,2067.5,171,69,2067.25,193,2067.5,190
2016-06-14 08:09:00,08:09:02,08:09:59,34026,34230,2067.25,85,2067.5,196,2067.5,2067.5,2067.25,2067.5,100,-2,2067.25,150,2067.5,141
2016-06-14 08:10:00,08:10:03,08:10:59,34247,34680,2067.25,162,2067.5,124,2067.5,2067.75,2067.5,2067.75,220,180,2067.5,116,2067.75,120
2016-06-14 08:11:00,08:11:00,08:11:58,34685,35313,2067.5,119,2067.75,120,2067.75,2068.0,2067.75,2068.0,383,307,2067.75,103,2068.0,102
2016-06-14 08:12:00,08:12:01,08:12:59,35336,35730,2067.75,114,2068.0,96,2067.75,2068.25,2067.75,2068.25,271,113,2068.0,236,2068.25,230
2016-06-14 08:13:00,08:13:02,08:13:57,35738,36333,2068.0,234,2068.25,236,2068.25,2068.5,2068.0,2068.25,515,137,2068.25,8,2068.5,176
2016-06-14 08:14:00,08:14:00,08:14:56,36341,36933,2068.25,1,2068.5,177,2068.25,2068.5,2068.0,2068.25,312,30,2068.0,208,2068.25,118
