,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-11-29 08:00:00,08:00:00,08:00:55,51343,51629,2199.25,45,2199.5,122,2199.5,2200.0,2199.25,2199.75,164,126,2199.75,24,2200.0,147
2016-11-29 08:01:00,08:01:00,08:01:50,51638,51726,2199.75,27,2200.0,147,2200.0,2200.0,2199.75,2200.0,26,18,2199.75,28,2200.0,143
2016-11-29 08:02:00,08:02:01,08:02:59,51729,51865,2199.75,28,2200.0,143,2200.0,2200.0,2199.75,2200.0,32,16,2199.75,51,2200.0,115
2016-11-29 08:03:00,08:03:01,08:03:57,51873,51960,2199.75,50,2200.0,132,2200.0,2200.0,2199.75,2199.75,11,1,2199.75,70,2200.0,112
2016-11-29 08:04:00,08:04:03,08:04:56,51967,52175,2199.75,86,2200.0,124,2200.0,2200.25,2200.0,2200.0,217,39,2199.75,126,2200.0,29
2016-11-29 08:05:00,08:05:00,08:05:51,52198,52284,2199.75,62,2200.0,43,2200.0,2200.0,2199.75,2200.0,34,32,2199.75,120,2200.0,30
2016-11-29 08:06:00,08:06:09,08:06:55,52321,52344,2199.75,69,2200.0,71,2199.75,2200.0,2199.75,2199.75,4,-2,2199.75,69,2200.0,68
2016-11-29 08:07:00,08:07:00,08:07:38,52351,52388,2199.75,60,2200.0,69,2200.0,2200.0,2199.75,2200.0,9,7,2199.75,95,2200.0,60
2016-11-29 08:08:00,08:08:01,08:08:56,52403,52497,2199.75,105,2200.0,50,2200.0,2200.0,2199.75,2200.0,56,52,2200.0,32,2200.25,94
2016-11-29 08:09:00,08:09:00,08:09:58,52505,52655,2200.0,28,2200.25,103,2200.25,2200.25,2199.75,2200.0,47,-17,2199.75,78,2200.0,40
2016-11-29 08:10:00,08:10:01,08:10:56,52658,52851,2199.75,79,2200.0,41,2199.75,2200.0,2199.75,2200.0,67,13,2200.0,14,2200.25,106
2016-11-29 08:11:00,08:11:02,08:11:58,52863,53049,2200.0,17,2200.25,106,2200.0,2200.0,2199.75,2199.75,48,-16,2199.75,120,2200.0,24
2016-11-29 08:12:00,08:12:05,08:12:52,53064,53110,2199.75,121,2200.0,47,2199.75,2199.75,2199.75,2199.75,12,-12,2199.75,115,2200.0,73
2016-11-29 08:13:00,08:13:07,08:13:41,53122,53185,2199.75,131,2200.0,68,2199.75,2199.75,2199.75,2199.75,18,-18,2199.75,109,2200.0,69
2016-11-29 08:14:00,08:14:01,08:14:57,53200,53249,2199.75,121,2200.0,70,2199.75,2200.0,2199.75,2199.75,28,-12,2199.75,111,2200.0,45
2016-11-29 08:15:00,08:15:00,08:15:53,53255,53328,2199.75,111,2200.0,66,2200.0,2200.0,2199.75,2199.75,16,-6,2199.75,106,2200.0,78
2016-11-29 08:16:00,08:16:00,08:16:33,53331,53377,2199.75,103,2200.0,81,2200.0,2200.0,2199.75,2199.75,12,-2,2199.75,67,2200.0,92
2016-11-29 08:17:00,08:17:00,08:17:57,53397,53436,2199.75,85,2200.0,82,2200.0,2200.0,2199.75,2199.75,24,-22,2199.75,77,2200.0,81
2016-11-29 08:18:00,08:18:00,08:18:51,53444,53597,2199.75,74,2200.0,94,2200.0,2200.0,2199.5,2199.5,67,-61,2199.5,138,2199.75,67
2016-11-29 08:19:00,08:19:00,08:19:47,53620,53672,2199.5,135,2199.75,66,2199.5,2199.75,2199.5,2199.5,15,-11,2199.5,130,2199.75,65
2016-11-29 08:20:00,08:20:03,08:20:47,53693,53878,2199.5,139,2199.75,63,2199.5,2200.0,2199.5,2200.0,60,28,2199.75,12,2200.0,83
2016-11-29 08:21:00,08:21:07,08:21:59,53932,54175,2199.75,65,2200.0,84,2200.0,2200.0,2199.75,2199.75,121,15,2199.75,41,2200.0,68
2016-11-29 08:22:00,08:22:04,08:22:56,54185,54216,2199.75,55,2200.0,63,2199.75,2199.75,2199.75,2199.75,8,-8,2199.75,63,2200.0,59
2016-11-29 08:23:00,08:23:06,08:23:57,54226,54323,2199.75,63,2200.0,62,2200.0,2200.0,2199.75,2199.75,19,-5,2199.75,55,2200.0,47
2016-11-29 08:24:00,08:24:00,08:24:59,54329,54597,2199.75,55,2200.0,65,2200.0,2200.0,2199.5,2199.75,73,3,2199.5,178,2199.75,20
2016-11-29 08:25:00,08:25:00,08:25:58,54602,54854,2199.5,177,2199.75,14,2199.75,2200.0,2199.75,2200.0,62,16,2199.75,28,2200.0,86
2016-11-29 08:26:00,08:26:09,08:26:59,54872,55077,2199.75,23,2200.0,90,2199.75,2199.75,2199.75,2199.75,68,6,2199.5,132,2199.75,29
2016-11-29 08:27:00,08:27:07,08:27:54,55090,55159,2199.5,130,2199.75,44,2199.75,2199.75,2199.5,2199.5,21,11,2199.5,131,2199.75,52
2016-11-29 08:28:00,08:28:23,08:28:59,55173,55209,2199.5,124,2199.75,56,2199.5,2199.5,2199.5,2199.5,9,-9,2199.5,125,2199.75,56
2016-11-29 08:29:00,08:29:05,08:29:57,55212,55279,2199.5,125,2199.75,56,2199.5,2199.5,2199.5,2199.5,28,-28,2199.5,79,2199.75,61
2016-11-29 08:30:00,08:30:05,08:30:59,55302,55334,2199.5,92,2199.75,69,2199.5,2199.5,2199.5,2199.5,17,-17,2199.5,62,2199.75,96
2016-11-29 08:31:00,08:31:00,08:31:00,0,0,0.0,0,0.0,0,2199.5,2199.5,2199.5,2199.5,0,0,0.0,0,0.0,0
2016-11-29 08:32:00,08:32:40,08:32:57,55373,55415,2199.5,100,2199.75,85,2199.5,2199.75,2199.5,2199.5,39,5,2199.5,84,2199.75,51
2016-11-29 08:33:00,08:33:11,08:33:36,55435,55458,2199.5,79,2199.75,76,2199.5,2199.75,2199.5,2199.5,10,4,2199.5,81,2199.75,70
2016-11-29 08:34:00,08:34:48,08:34:58,55478,55489,2199.5,82,2199.75,81,2199.75,2199.75,2199.5,2199.75,6,-2,2199.5,82,2199.75,77
2016-11-29 08:35:00,08:35:35,08:35:59,55532,55766,2199.5,57,2199.75,107,2199.5,2199.75,2199.25,2199.5,93,-47,2199.25,134,2199.5,12
2016-11-29 08:36:00,08:36:04,08:36:54,55778,56140,2199.25,133,2199.5,30,2199.5,2199.75,2199.5,2199.5,77,-11,2199.25,140,2199.5,1
2016-11-29 08:37:00,08:37:04,08:37:19,56171,56228,2199.25,127,2199.5,29,2199.5,2199.75,2199.5,2199.5,31,25,2199.5,40,2199.75,74
2016-11-29 08:38:00,08:38:04,08:38:37,56255,56365,2199.5,21,2199.75,76,2199.5,2199.5,2199.5,2199.5,26,-20,2199.5,17,2199.75,83
2016-11-29 08:39:00,08:39:00,08:39:55,56382,56544,2199.5,16,2199.75,92,2199.75,2199.75,2199.25,2199.5,64,20,2199.25,137,2199.5,15
2016-11-29 08:40:00,08:40:25,08:40:53,56560,56741,2199.25,136,2199.5,12,2199.5,2199.5,2199.5,2199.5,39,17,2199.5,5,2199.75,85
2016-11-29 08:41:00,08:41:17,08:41:43,56779,56847,2199.5,42,2199.75,73,2199.5,2199.5,2199.5,2199.5,49,-47,2199.25,142,2199.5,1
2016-11-29 08:42:00,08:42:00,08:42:54,56886,56958,2199.25,135,2199.5,41,2199.5,2199.5,2199.5,2199.5,44,22,2199.5,10,2199.75,78
2016-11-29 08:43:00,08:43:00,08:43:51,56975,57067,2199.5,6,2199.75,83,2199.5,2199.5,2199.25,2199.5,18,-4,2199.25,132,2199.5,34
2016-11-29 08:44:00,08:44:03,08:44:53,57069,57122,2199.25,133,2199.5,34,2199.5,2199.75,2199.25,2199.75,46,34,2199.5,101,2199.75,57
2016-11-29 08:45:00,08:45:00,08:45:58,57133,57372,2199.5,106,2199.75,61,2199.75,2200.0,2199.5,2199.75,125,11,2199.5,127,2200.0,152
2016-11-29 08:46:00,08:46:02,08:46:53,57381,57486,2199.5,119,2199.75,2,2199.5,2200.0,2199.5,2200.0,41,-29,2199.75,24,2200.0,140
2016-11-29 08:47:00,08:47:07,08:47:38,57494,57671,2199.75,29,2200.0,142,2199.75,2199.75,2199.5,2199.75,25,1,2199.5,127,2199.75,1
2016-11-29 08:48:00,08:48:05,08:48:59,57705,57789,2199.75,10,2200.0,154,2199.75,2199.75,2199.5,2199.5,27,-3,2199.5,102,2199.75,37
2016-11-29 08:49:00,08:49:02,08:49:16,57793,57856,2199.5,102,2199.75,40,2199.5,2199.5,2199.5,2199.5,75,-75,2199.5,51,2199.75,53
2016-11-29 08:50:00,08:50:48,08:50:59,57943,58017,2199.5,24,2199.75,75,2199.5,2199.5,2199.25,2199.25,39,-39,2199.25,125,2199.5,48
2016-11-29 08:51:00,08:51:04,08:51:29,58027,58108,2199.25,122,2199.5,52,2199.5,2199.5,2199.25,2199.5,26,18,2199.25,122,2199.5,21
2016-11-29 08:52:00,08:52:00,08:52:46,58133,58445,2199.25,117,2199.5,18,2199.5,2199.5,2199.25,2199.5,161,-73,2199.5,8,2199.75,67
2016-11-29 08:53:00,08:53:00,08:53:49,58464,58507,2199.5,12,2199.75,67,2199.75,2199.75,2199.75,2199.75,2,2,2199.5,44,2199.75,60
2016-11-29 08:54:00,08:54:43,08:54:58,58545,58573,2199.5,33,2199.75,97,2199.5,2199.75,2199.5,2199.75,5,-3,2199.5,18,2199.75,99
2016-11-29 08:55:00,08:55:03,08:55:48,58602,58692,2199.5,22,2199.75,76,2199.5,2199.75,2199.5,2199.5,12,-2,2199.5,23,2199.75,89
2016-11-29 08:56:00,08:56:20,08:56:48,58734,58805,2199.5,3,2199.75,98,2199.5,2199.5,2199.5,2199.5,37,25,2199.25,106,2199.75,105
2016-11-29 08:57:00,08:57:22,08:57:58,58855,58959,2199.5,18,2199.75,107,2199.75,2199.75,2199.25,2199.25,8,-4,2199.25,122,2199.5,30
