,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-10-27 08:00:00,08:00:00,08:00:44,10158,11018,2133.75,24,2134.0,72,2134.0,2134.25,2133.0,2133.0,286,-12,2133.0,51,2133.25,72
2016-10-27 08:01:00,08:01:06,08:01:53,11092,11463,2133.0,92,2133.25,53,2133.25,2133.75,2133.25,2133.75,133,61,2133.5,71,2133.75,7
2016-10-27 08:02:00,08:02:00,08:02:47,11470,11541,2133.5,70,2133.75,8,2133.5,2133.75,2133.5,2133.75,8,0,2133.5,80,2133.75,15
2016-10-27 08:03:00,08:03:00,08:03:40,11569,11642,2133.5,76,2133.75,30,2133.75,2133.75,2133.5,2133.75,12,-6,2133.5,64,2133.75,54
2016-10-27 08:04:00,08:04:01,08:04:48,11648,11722,2133.5,65,2133.75,43,2133.75,2133.75,2133.5,2133.75,18,14,2133.5,67,2133.75,28
2016-10-27 08:05:00,08:05:00,08:05:58,11731,12131,2133.5,68,2133.75,31,2133.75,2134.0,2133.5,2134.0,114,70,2133.75,45,2134.0,59
2016-10-27 08:06:00,08:06:06,08:06:38,12164,12946,2133.75,55,2134.0,67,2134.0,2134.5,2134.0,2134.25,467,85,2134.0,89,2134.25,79
2016-10-27 08:07:00,08:07:21,08:07:55,13005,13097,2134.0,133,2134.25,75,2134.0,2134.25,2134.0,2134.25,18,-12,2134.0,135,2134.25,79
2016-10-27 08:08:00,08:08:01,08:08:59,13110,13443,2134.0,138,2134.25,75,2134.25,2134.25,2133.5,2133.5,122,-108,2133.5,69,2133.75,107
2016-10-27 08:09:00,08:09:00,08:09:54,13447,14040,2133.5,67,2133.75,108,2133.5,2133.75,2133.25,2133.25,345,-69,2133.25,20,2133.5,89
2016-10-27 08:10:00,08:10:04,08:10:58,14057,14424,2133.25,27,2133.5,95,2133.5,2133.5,2133.0,2133.0,111,-43,2132.75,128,2133.0,61
2016-10-27 08:11:00,08:11:00,08:11:54,14456,15188,2132.75,124,2133.0,119,2132.75,2133.5,2132.75,2133.25,249,77,2133.25,120,2133.5,23
2016-10-27 08:12:00,08:12:07,08:12:59,15260,15542,2133.25,128,2133.5,23,2133.5,2133.5,2133.25,2133.5,69,3,2133.25,119,2133.5,19
2016-10-27 08:13:00,08:13:10,08:13:55,15575,15830,2133.25,122,2133.5,26,2133.25,2133.25,2133.0,2133.0,95,-85,2133.0,85,2133.25,104
2016-10-27 08:14:00,08:14:01,08:14:53,15860,16032,2133.0,62,2133.25,116,2133.0,2133.0,2132.75,2132.75,54,-52,2132.75,76,2133.0,107
2016-10-27 08:15:00,08:15:00,08:15:56,16034,16318,2132.75,76,2133.0,108,2133.0,2133.0,2132.75,2133.0,217,27,2132.75,41,2133.0,66
2016-10-27 08:16:00,08:16:26,08:16:35,16343,16348,2132.75,65,2133.0,75,2132.75,2132.75,2132.75,2132.75,2,-2,2132.75,63,2133.0,75
2016-10-27 08:17:00,08:17:01,08:17:59,16355,16578,2132.75,62,2133.0,84,2132.75,2133.0,2132.5,2132.75,233,31,2132.5,113,2132.75,88
2016-10-27 08:18:00,08:18:01,08:18:58,16614,16793,2132.5,121,2132.75,89,2132.5,2132.75,2132.5,2132.5,142,118,2132.5,122,2132.75,110
2016-10-27 08:19:00,08:19:05,08:19:56,16799,16981,2132.5,122,2132.75,110,2132.5,2132.5,2132.25,2132.25,190,-172,2132.25,40,2132.5,96
2016-10-27 08:20:00,08:20:04,08:20:56,16991,17057,2132.25,40,2132.5,91,2132.25,2132.5,2132.25,2132.25,25,-21,2132.25,49,2132.5,107
2016-10-27 08:21:00,08:21:00,08:21:59,17068,17579,2132.25,21,2132.5,107,2132.25,2132.5,2131.75,2131.75,318,-256,2131.75,49,2132.0,102
2016-10-27 08:22:00,08:22:00,08:22:58,17603,17902,2131.75,20,2132.0,107,2131.75,2132.0,2131.5,2132.0,117,47,2131.75,102,2132.0,90
2016-10-27 08:23:00,08:23:04,08:23:59,17915,18226,2131.75,109,2132.0,79,2132.0,2132.25,2131.75,2132.0,152,108,2132.0,56,2132.25,78
2016-10-27 08:24:00,08:24:07,08:24:55,18232,18475,2132.0,69,2132.25,70,2132.0,2132.0,2131.75,2131.75,76,-40,2131.75,78,2132.0,94
2016-10-27 08:25:00,08:25:00,08:25:46,18481,18729,2131.75,78,2132.0,93,2131.75,2132.0,2131.5,2131.75,121,-79,2131.5,49,2131.75,78
2016-10-27 08:26:00,08:26:02,08:26:51,18744,19013,2131.5,59,2131.75,86,2131.75,2132.0,2131.5,2132.0,101,91,2131.75,130,2132.0,239
2016-10-27 08:27:00,08:27:33,08:27:56,19097,19125,2131.75,110,2132.0,272,2132.0,2132.0,2131.75,2131.75,9,-3,2131.75,109,2132.0,277
2016-10-27 08:28:00,08:28:05,08:28:59,19145,19257,2131.75,98,2132.0,277,2131.75,2132.0,2131.75,2132.0,25,-11,2131.75,79,2132.0,295
2016-10-27 08:29:00,08:29:01,08:29:51,19265,19560,2131.75,84,2132.0,295,2132.0,2132.0,2131.5,2131.5,126,-112,2131.5,90,2131.75,145
2016-10-27 08:30:00,08:30:11,08:30:50,19611,19894,2131.5,89,2131.75,158,2131.5,2131.5,2131.25,2131.5,189,-29,2131.5,26,2131.75,156
2016-10-27 08:31:00,08:31:02,08:31:51,19926,20007,2131.5,50,2131.75,155,2131.75,2131.75,2131.5,2131.5,12,-4,2131.5,66,2131.75,147
2016-10-27 08:32:00,08:32:04,08:32:59,20016,20208,2131.5,67,2131.75,147,2131.5,2131.5,2131.25,2131.25,99,-57,2131.25,136,2131.5,71
2016-10-27 08:33:00,08:33:04,08:33:52,20224,20295,2131.25,121,2131.5,85,2131.5,2131.75,2131.25,2131.5,113,77,2131.5,71,2131.75,155
2016-10-27 08:34:00,08:34:19,08:34:48,20335,20411,2131.5,51,2131.75,179,2131.5,2131.75,2131.5,2131.75,20,-18,2131.5,48,2131.75,168
2016-10-27 08:35:00,08:35:17,08:35:40,20434,20456,2131.5,72,2131.75,169,2131.5,2131.75,2131.5,2131.75,8,-2,2131.5,76,2131.75,174
2016-10-27 08:36:00,08:36:08,08:36:59,20480,20724,2131.5,78,2131.75,185,2131.75,2131.75,2131.5,2131.5,131,-89,2131.25,187,2131.5,27
2016-10-27 08:37:00,08:37:01,08:37:57,20727,20912,2131.25,186,2131.5,30,2131.5,2131.5,2131.25,2131.5,53,35,2131.25,170,2131.5,33
2016-10-27 08:38:00,08:38:01,08:38:58,20928,20988,2131.25,170,2131.5,55,2131.5,2131.5,2131.25,2131.5,22,-6,2131.25,152,2131.5,60
2016-10-27 08:39:00,08:39:12,08:39:51,21003,21042,2131.25,153,2131.5,80,2131.25,2131.5,2131.25,2131.5,21,19,2131.25,154,2131.5,72
2016-10-27 08:40:00,08:40:08,08:40:58,21054,21086,2131.25,159,2131.5,80,2131.25,2131.5,2131.25,2131.5,22,0,2131.25,152,2131.5,76
2016-10-27 08:41:00,08:41:16,08:41:59,21092,21116,2131.25,152,2131.5,87,2131.25,2131.5,2131.25,2131.25,21,-7,2131.25,145,2131.5,96
2016-10-27 08:42:00,08:42:00,08:42:46,21120,21283,2131.25,148,2131.5,96,2131.5,2131.75,2131.25,2131.75,80,78,2131.5,74,2131.75,185
2016-10-27 08:43:00,08:43:01,08:43:46,21317,21397,2131.5,98,2131.75,165,2131.75,2131.75,2131.5,2131.75,31,7,2131.5,102,2131.75,151
