,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-09-15 08:00:00,08:00:00,08:00:56,13542,14108,2117.5,95,2117.75,84,2117.5,2117.75,2117.25,2117.25,251,-161,2117.25,61,2117.5,66
2016-09-15 08:01:00,08:01:00,08:01:55,14136,14550,2117.25,84,2117.5,71,2117.25,2117.5,2117.25,2117.25,211,57,2117.25,46,2117.5,70
2016-09-15 08:02:00,08:02:01,08:02:57,14574,14739,2117.25,65,2117.5,78,2117.5,2117.5,2117.25,2117.25,108,-70,2117.25,9,2117.5,100
2016-09-15 08:03:00,08:03:00,08:03:58,14763,14926,2117.25,22,2117.5,100,2117.25,2117.5,2117.25,2117.25,23,-11,2117.25,56,2117.5,105
2016-09-15 08:04:00,08:04:01,08:04:59,14931,15173,2117.25,58,2117.5,106,2117.25,2117.25,2117.0,2117.0,89,-67,2117.0,203,2117.25,105
2016-09-15 08:05:00,08:05:05,08:05:57,15187,15541,2117.0,206,2117.25,146,2117.25,2117.25,2116.75,2117.0,245,-105,2117.0,47,2117.25,140
2016-09-15 08:06:00,08:06:00,08:06:57,15550,15731,2117.0,44,2117.25,139,2117.0,2117.0,2116.75,2117.0,84,0,2116.75,104,2117.0,84
2016-09-15 08:07:00,08:07:03,08:07:59,15769,15907,2116.75,125,2117.0,74,2117.0,2117.0,2116.75,2116.75,66,24,2116.75,83,2117.0,68
2016-09-15 08:08:00,08:08:00,08:08:54,15909,16061,2116.75,83,2117.0,74,2117.0,2117.0,2116.75,2116.75,77,47,2116.75,88,2117.0,77
2016-09-15 08:09:00,08:09:00,08:09:51,16066,16336,2116.75,88,2117.0,79,2116.75,2117.0,2116.75,2117.0,118,104,2116.75,90,2117.0,62
2016-09-15 08:10:00,08:10:00,08:10:57,16342,16558,2116.75,91,2117.0,70,2117.0,2117.0,2116.75,2117.0,98,2,2116.75,94,2117.0,44
2016-09-15 08:11:00,08:11:01,08:11:47,16564,16663,2116.75,94,2117.0,51,2117.0,2117.0,2116.75,2117.0,31,23,2116.75,88,2117.0,142
2016-09-15 08:12:00,08:12:02,08:12:57,16670,16766,2116.75,85,2117.0,146,2117.0,2117.0,2116.75,2116.75,50,46,2116.75,104,2117.0,107
2016-09-15 08:13:00,08:13:07,08:13:47,16773,16881,2116.75,98,2117.0,107,2117.0,2117.25,2117.0,2117.25,115,97,2117.0,121,2117.25,138
2016-09-15 08:14:00,08:14:05,08:14:34,16884,16891,2117.0,126,2117.25,140,2117.25,2117.25,2117.0,2117.0,12,2,2117.0,121,2117.25,135
2016-09-15 08:15:00,08:15:10,08:15:54,16899,16943,2117.0,121,2117.25,140,2117.25,2117.25,2117.25,2117.25,16,16,2117.0,143,2117.25,111
2016-09-15 08:16:00,08:16:00,08:16:49,16948,17029,2117.0,144,2117.25,108,2117.0,2117.25,2117.0,2117.25,26,14,2117.0,124,2117.25,91
2016-09-15 08:17:00,08:17:01,08:17:57,17035,17079,2117.0,125,2117.25,95,2117.0,2117.25,2117.0,2117.25,16,12,2117.0,105,2117.25,89
2016-09-15 08:18:00,08:18:00,08:18:54,17082,17125,2117.0,106,2117.25,86,2117.0,2117.25,2117.0,2117.25,10,-2,2117.0,107,2117.25,92
2016-09-15 08:19:00,08:19:01,08:19:53,17131,17187,2117.0,101,2117.25,94,2117.0,2117.25,2117.0,2117.25,18,12,2117.0,116,2117.25,77
2016-09-15 08:20:00,08:20:00,08:20:59,17190,17388,2117.0,117,2117.25,78,2117.0,2117.5,2117.0,2117.25,74,58,2117.25,90,2117.5,146
2016-09-15 08:21:00,08:21:26,08:21:53,17419,17483,2117.25,72,2117.5,148,2117.5,2117.5,2117.25,2117.5,16,14,2117.25,94,2117.5,136
2016-09-15 08:22:00,08:22:00,08:22:55,17485,17585,2117.25,95,2117.5,136,2117.5,2117.5,2117.25,2117.25,27,5,2117.25,48,2117.5,135
2016-09-15 08:23:00,08:23:18,08:23:50,17602,17768,2117.25,57,2117.5,140,2117.5,2117.5,2117.0,2117.25,64,-42,2117.0,82,2117.25,41
2016-09-15 08:24:00,08:24:00,08:24:59,17775,17991,2117.0,60,2117.25,41,2117.25,2117.25,2116.75,2117.25,83,-21,2117.0,34,2117.25,68
2016-09-15 08:25:00,08:25:13,08:25:58,18023,18160,2117.0,37,2117.25,76,2117.25,2117.25,2117.0,2117.0,61,27,2116.75,79,2117.25,77
2016-09-15 08:26:00,08:26:02,08:26:32,18194,18357,2117.0,38,2117.25,66,2117.0,2117.0,2116.75,2116.75,125,-105,2116.75,78,2117.0,25
2016-09-15 08:27:00,08:27:01,08:27:58,18405,18578,2116.75,60,2117.0,67,2117.0,2117.25,2116.75,2117.0,64,48,2116.75,62,2117.0,48
2016-09-15 08:28:00,08:28:01,08:28:59,18605,18936,2116.75,71,2117.0,15,2117.0,2117.25,2117.0,2117.0,156,108,2117.0,54,2117.25,47
2016-09-15 08:29:00,08:29:00,08:29:32,18939,18957,2117.0,54,2117.25,47,2117.25,2117.25,2117.25,2117.25,12,12,2117.0,74,2117.25,52
2016-09-15 08:30:00,08:30:03,08:30:36,19007,19253,2117.0,18,2117.25,77,2117.0,2117.25,2116.75,2117.0,73,-47,2116.75,53,2117.0,51
2016-09-15 08:31:00,08:31:00,08:31:38,19269,19296,2116.75,51,2117.0,57,2117.0,2117.0,2116.75,2117.0,8,6,2116.75,64,2117.0,46
2016-09-15 08:32:00,08:32:06,08:32:59,19328,19373,2116.75,57,2117.0,51,2117.0,2117.0,2116.75,2116.75,12,4,2116.75,62,2117.0,62
2016-09-15 08:33:00,08:33:05,08:33:50,19378,19425,2116.75,63,2117.0,63,2116.75,2117.0,2116.75,2116.75,8,2,2116.75,54,2117.0,65
2016-09-15 08:34:00,08:34:29,08:34:59,19435,19475,2116.75,51,2117.0,69,2117.0,2117.0,2116.75,2116.75,10,6,2116.75,50,2117.0,63
