,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-06-16 08:00:00,08:00:00,08:00:59,22224,23091,2064.0,51,2064.25,70,2064.0,2064.5,2064.0,2064.0,302,-62,2064.0,99,2064.25,66
2016-06-16 08:01:00,08:01:03,08:01:58,23103,23468,2064.0,100,2064.25,78,2064.0,2064.25,2064.0,2064.0,273,-231,2063.75,186,2064.0,1
2016-06-16 08:02:00,08:02:00,08:02:55,23535,23830,2063.75,170,2064.0,57,2064.0,2064.0,2063.75,2064.0,98,-48,2063.75,134,2064.0,91
2016-06-16 08:03:00,08:03:06,08:03:57,23879,24135,2063.75,141,2064.0,66,2063.75,2064.25,2063.75,2064.25,73,57,2064.0,62,2064.25,77
2016-06-16 08:04:00,08:04:00,08:04:59,24145,24323,2064.0,67,2064.25,77,2064.0,2064.25,2064.0,2064.0,44,18,2064.0,130,2064.25,77
2016-06-16 08:05:00,08:05:01,08:05:59,24336,24741,2064.0,125,2064.25,86,2064.25,2064.5,2064.0,2064.25,195,55,2064.0,171,2064.25,5
2016-06-16 08:06:00,08:06:00,08:06:54,24756,25119,2064.0,167,2064.25,17,2064.25,2064.5,2064.25,2064.5,88,38,2064.25,81,2064.5,90
2016-06-16 08:07:00,08:07:00,08:07:54,25129,25415,2064.25,84,2064.5,90,2064.25,2064.5,2064.0,2064.0,72,-44,2064.0,143,2064.25,70
2016-06-16 08:08:00,08:08:00,08:08:57,25425,25720,2064.0,144,2064.25,73,2064.0,2064.25,2064.0,2064.0,47,-37,2064.0,126,2064.25,90
2016-06-16 08:09:00,08:09:03,08:09:50,25727,26062,2064.0,125,2064.25,89,2064.25,2064.5,2064.0,2064.5,85,45,2064.25,120,2064.5,84
2016-06-16 08:10:00,08:10:01,08:10:59,26070,26483,2064.25,120,2064.5,80,2064.25,2064.5,2064.0,2064.0,207,-157,2064.0,59,2064.25,86
2016-06-16 08:11:00,08:11:01,08:11:59,26494,26704,2064.0,59,2064.25,94,2064.25,2064.25,2064.0,2064.25,43,-27,2064.0,85,2064.25,63
2016-06-16 08:12:00,08:12:00,08:12:55,26723,26846,2064.0,82,2064.25,86,2064.0,2064.25,2064.0,2064.25,51,3,2064.0,86,2064.25,71
2016-06-16 08:13:00,08:13:01,08:13:58,26865,27349,2064.0,87,2064.25,51,2064.0,2064.25,2064.0,2064.25,185,75,2064.25,37,2064.5,70
2016-06-16 08:14:00,08:14:00,08:14:55,27368,27566,2064.25,44,2064.5,72,2064.5,2064.5,2064.0,2064.25,50,-18,2064.0,106,2064.25,65
2016-06-16 08:15:00,08:15:17,08:15:51,27587,27899,2064.0,108,2064.25,76,2064.25,2064.25,2064.25,2064.25,70,20,2064.0,143,2064.25,12
2016-06-16 08:16:00,08:16:01,08:16:54,27953,28165,2064.0,107,2064.25,42,2064.25,2064.25,2064.25,2064.25,36,26,2064.0,108,2064.25,73
2016-06-16 08:17:00,08:17:02,08:17:52,28189,28635,2064.0,79,2064.25,87,2064.0,2064.0,2063.75,2063.75,321,-213,2063.75,77,2064.0,60
2016-06-16 08:18:00,08:18:08,08:18:58,28646,28931,2063.75,77,2064.0,78,2063.75,2064.0,2063.75,2063.75,211,-29,2063.5,109,2063.75,4
2016-06-16 08:19:00,08:19:00,08:19:51,28977,29337,2063.5,140,2063.75,20,2063.5,2063.75,2063.5,2063.75,133,9,2063.75,3,2064.0,78
2016-06-16 08:20:00,08:20:00,08:20:59,29377,29975,2063.5,126,2063.75,40,2063.5,2063.75,2063.5,2063.5,194,-14,2063.5,36,2063.75,71
2016-06-16 08:21:00,08:21:00,08:21:56,29984,30356,2063.5,26,2063.75,73,2063.5,2063.75,2063.5,2063.75,86,28,2063.5,77,2063.75,16
2016-06-16 08:22:00,08:22:03,08:22:57,30388,30737,2063.5,67,2063.75,51,2063.5,2063.75,2063.25,2063.5,118,-48,2063.25,136,2063.5,19
2016-06-16 08:23:00,08:23:02,08:23:58,30768,31229,2063.25,132,2063.5,33,2063.5,2063.5,2063.25,2063.25,192,-62,2063.25,44,2063.5,86
2016-06-16 08:24:00,08:24:01,08:24:55,31232,31486,2063.25,43,2063.5,85,2063.25,2063.75,2063.25,2063.75,89,61,2063.5,40,2063.75,91
2016-06-16 08:25:00,08:25:02,08:25:54,31495,31913,2063.5,35,2063.75,102,2063.5,2064.0,2063.5,2063.75,142,50,2063.75,9,2064.0,119
2016-06-16 08:26:00,08:26:01,08:26:39,31979,32116,2063.75,26,2064.0,126,2063.75,2063.75,2063.5,2063.75,29,-9,2063.5,54,2063.75,49
2016-06-16 08:27:00,08:27:01,08:27:41,32154,32368,2063.5,73,2063.75,36,2063.75,2064.0,2063.75,2063.75,42,6,2063.75,47,2064.0,108
2016-06-16 08:28:00,08:28:04,08:28:51,32399,32528,2063.75,53,2064.0,108,2063.75,2064.0,2063.75,2064.0,16,-10,2063.75,58,2064.0,85
2016-06-16 08:29:00,08:29:04,08:29:58,32560,32858,2063.75,63,2064.0,102,2063.75,2064.0,2063.75,2064.0,179,123,2064.0,3,2064.25,105
2016-06-16 08:30:00,08:30:08,08:30:59,32924,33281,2064.0,56,2064.25,70,2064.0,2064.5,2064.0,2064.25,190,22,2064.25,34,2064.5,118
2016-06-16 08:31:00,08:31:00,08:31:51,33291,33817,2064.25,33,2064.5,119,2064.25,2064.25,2064.0,2064.0,171,-117,2064.0,4,2064.25,135
2016-06-16 08:32:00,08:32:02,08:32:55,33867,34181,2064.0,36,2064.25,117,2064.0,2064.25,2064.0,2064.0,32,-14,2064.0,47,2064.25,113
2016-06-16 08:33:00,08:33:02,08:33:59,34195,34436,2064.0,45,2064.25,118,2064.0,2064.0,2063.5,2063.75,151,-125,2063.5,84,2063.75,77
2016-06-16 08:34:00,08:34:04,08:34:57,34442,35188,2063.5,85,2063.75,80,2063.75,2064.75,2063.5,2064.0,668,168,2064.0,48,2064.25,33
2016-06-16 08:35:00,08:35:03,08:35:54,35204,35416,2064.0,46,2064.25,43,2064.0,2064.25,2064.0,2064.25,65,9,2064.0,50,2064.25,37
2016-06-16 08:36:00,08:36:11,08:36:57,35455,35550,2064.0,49,2064.25,39,2064.25,2064.25,2064.0,2064.0,38,-30,2064.0,50,2064.25,60
2016-06-16 08:37:00,08:37:01,08:37:56,35562,35782,2064.0,48,2064.25,65,2064.0,2064.25,2063.75,2063.75,75,-63,2063.75,67,2064.0,50
2016-06-16 08:38:00,08:38:00,08:38:42,35788,35909,2063.75,69,2064.0,53,2064.0,2064.0,2063.75,2064.0,24,-4,2063.75,55,2064.0,61
2016-06-16 08:39:00,08:39:02,08:39:45,35949,36076,2063.75,62,2064.0,58,2063.75,2064.0,2063.75,2064.0,39,-23,2063.75,43,2064.0,59
2016-06-16 08:40:00,08:40:03,08:40:50,36089,36308,2063.75,47,2064.0,61,2063.75,2064.25,2063.75,2064.25,58,32,2064.0,48,2064.25,59
2016-06-16 08:41:00,08:41:00,08:41:51,36322,36519,2064.0,56,2064.25,56,2064.0,2064.0,2063.75,2063.75,55,-11,2063.75,4,2064.0,115
2016-06-16 08:42:00,08:42:05,08:42:57,36566,36853,2063.75,47,2064.0,92,2063.75,2064.0,2063.5,2063.75,119,-43,2063.75,42,2064.0,88
2016-06-16 08:43:00,08:43:03,08:43:59,36860,37271,2063.75,40,2064.0,87,2063.75,2064.5,2063.75,2064.0,125,63,2064.0,54,2064.25,61
2016-06-16 08:44:00,08:44:02,08:44:59,37276,37439,2064.0,52,2064.25,61,2064.0,2064.25,2064.0,2064.0,104,-20,2064.0,51,2064.25,55
2016-06-16 08:45:00,08:45:00,08:45:54,37446,37644,2064.0,43,2064.25,58,2064.25,2064.25,2063.5,2063.5,238,-220,2063.5,125,2063.75,36
2016-06-16 08:46:00,08:46:02,08:46:40,37721,38053,2063.5,104,2063.75,84,2063.5,2063.75,2063.5,2063.75,155,-57,2063.75,6,2064.0,86
2016-06-16 08:47:00,08:47:06,08:47:50,38113,38193,2063.75,72,2064.0,79,2064.0,2064.0,2063.75,2063.75,13,3,2063.75,60,2064.0,85
2016-06-16 08:48:00,08:48:09,08:48:59,38203,38397,2063.75,67,2064.0,83,2064.0,2064.25,2064.0,2064.25,111,111,2064.0,61,2064.25,56
2016-06-16 08:49:00,08:49:00,08:49:54,38403,38445,2064.0,61,2064.25,51,2064.0,2064.25,2064.0,2064.25,8,0,2064.0,70,2064.25,51
2016-06-16 08:50:00,08:50:04,08:50:59,38455,38562,2064.0,68,2064.25,57,2064.25,2064.25,2064.0,2064.25,14,8,2064.0,64,2064.25,54
2016-06-16 08:51:00,08:51:03,08:51:42,38569,38639,2064.0,62,2064.25,54,2064.0,2064.25,2064.0,2064.25,8,0,2064.0,61,2064.25,56
2016-06-16 08:52:00,08:52:00,08:52:45,38645,38698,2064.0,61,2064.25,55,2064.25,2064.25,2064.0,2064.25,14,-2,2064.0,57,2064.25,61
2016-06-16 08:53:00,08:53:02,08:53:59,38713,39038,2064.0,58,2064.25,62,2064.0,2064.5,2064.0,2064.25,104,54,2064.25,19,2064.5,167
2016-06-16 08:54:00,08:54:00,08:54:49,39050,39243,2064.25,28,2064.5,151,2064.25,2064.5,2064.25,2064.25,42,26,2064.25,57,2064.5,128
2016-06-16 08:55:00,08:55:00,08:55:58,39307,39546,2064.25,47,2064.5,141,2064.25,2064.5,2064.25,2064.25,16,-10,2064.25,23,2064.5,149
2016-06-16 08:56:00,08:56:00,08:56:54,39556,39884,2064.25,26,2064.5,148,2064.25,2064.5,2064.0,2064.5,171,-57,2064.25,45,2064.5,120
2016-06-16 08:57:00,08:57:00,08:57:57,39889,39967,2064.25,45,2064.5,120,2064.25,2064.5,2064.25,2064.5,34,6,2064.25,57,2064.5,92
2016-06-16 08:58:00,08:58:08,08:58:43,39978,40121,2064.25,60,2064.5,101,2064.25,2064.5,2064.25,2064.5,52,-46,2064.25,50,2064.5,105
2016-06-16 08:59:00,08:59:00,08:59:52,40125,40434,2064.25,51,2064.5,105,2064.5,2064.5,2064.25,2064.25,139,-129,2064.25,44,2064.5,122
2016-06-16 09:00:00,09:00:00,09:00:58,40468,40729,2064.25,44,2064.5,139,2064.25,2064.5,2064.25,2064.25,34,-28,2064.25,82,2064.5,135
2016-06-16 09:01:00,09:01:02,09:01:48,40735,40877,2064.25,83,2064.5,138,2064.5,2064.5,2064.25,2064.5,42,-22,2064.25,76,2064.5,140
2016-06-16 09:02:00,09:02:01,09:02:59,40887,41090,2064.25,81,2064.5,142,2064.25,2064.5,2064.25,2064.25,109,-105,2064.25,35,2064.5,145
2016-06-16 09:03:00,09:03:02,09:03:59,41101,41357,2064.25,24,2064.5,146,2064.25,2064.25,2064.0,2064.0,46,-40,2064.0,18,2064.25,104
2016-06-16 09:04:00,09:04:02,09:04:57,41380,41510,2064.0,21,2064.25,116,2064.0,2064.25,2064.0,2064.25,20,-16,2064.0,39,2064.25,102
2016-06-16 09:05:00,09:05:00,09:05:51,41515,41655,2064.0,40,2064.25,103,2064.0,2064.25,2064.0,2064.0,65,-63,2063.75,105,2064.0,2
2016-06-16 09:06:00,09:06:21,09:06:42,41734,41801,2063.75,152,2064.0,82,2064.0,2064.0,2063.75,2064.0,6,0,2063.75,148,2064.0,119
2016-06-16 09:07:00,09:07:02,09:07:59,41858,42162,2063.75,149,2064.0,122,2064.0,2064.0,2063.75,2063.75,39,31,2063.75,152,2064.0,117
2016-06-16 09:08:00,09:08:04,09:08:58,42176,42484,2063.75,139,2064.0,129,2063.75,2064.0,2063.75,2063.75,237,-17,2063.75,4,2064.0,103
2016-06-16 09:09:00,09:09:00,09:09:58,42544,42729,2063.75,3,2064.0,103,2063.75,2063.75,2063.5,2063.5,35,-25,2063.5,149,2063.75,77
2016-06-16 09:10:00,09:10:09,09:10:58,42745,42956,2063.5,142,2063.75,87,2063.5,2063.75,2063.5,2063.5,63,19,2063.5,127,2063.75,76
2016-06-16 09:11:00,09:11:06,09:11:59,42962,43236,2063.5,130,2063.75,76,2063.75,2064.0,2063.5,2063.75,66,38,2063.75,41,2064.0,70
2016-06-16 09:12:00,09:12:05,09:12:49,43243,43459,2063.75,44,2064.0,71,2063.75,2064.0,2063.75,2063.75,148,-88,2063.5,108,2063.75,42
2016-06-16 09:13:00,09:13:00,09:13:59,43466,43640,2063.5,108,2063.75,46,2063.75,2063.75,2063.5,2063.5,32,-26,2063.5,58,2063.75,98
2016-06-16 09:14:00,09:14:01,09:14:53,43666,43915,2063.5,85,2063.75,89,2063.5,2063.75,2063.5,2063.5,86,-34,2063.5,66,2063.75,58
2016-06-16 09:15:00,09:15:01,09:15:56,43965,44357,2063.5,34,2063.75,77,2063.5,2063.75,2063.5,2063.5,167,-165,2063.5,8,2063.75,137
2016-06-16 09:16:00,09:16:01,09:16:53,44427,44746,2063.5,38,2063.75,117,2063.5,2063.5,2063.5,2063.5,159,-159,2063.5,29,2063.75,102
2016-06-16 09:17:00,09:17:00,09:17:54,44806,45122,2063.5,60,2063.75,99,2063.75,2063.75,2063.5,2063.5,58,-52,2063.5,31,2063.75,99
2016-06-16 09:18:00,09:18:01,09:18:54,45173,45784,2063.5,17,2063.75,105,2063.5,2063.5,2063.25,2063.25,87,-47,2063.0,101,2063.25,94
2016-06-16 09:19:00,09:19:00,09:19:56,45828,46421,2063.0,114,2063.25,45,2063.25,2063.5,2063.0,2063.5,138,6,2063.25,50,2063.5,108
2016-06-16 09:20:00,09:20:00,09:20:59,46426,46958,2063.25,51,2063.5,105,2063.5,2063.75,2063.25,2063.5,163,-3,2063.5,52,2063.75,47
2016-06-16 09:21:00,09:21:01,09:21:45,46969,47216,2063.5,53,2063.75,49,2063.5,2064.0,2063.5,2063.75,94,12,2063.5,52,2063.75,46
2016-06-16 09:22:00,09:22:03,09:22:57,47282,47625,2063.5,38,2063.75,53,2063.5,2063.5,2063.25,2063.25,56,-38,2063.25,43,2063.5,117
2016-06-16 09:23:00,09:23:01,09:23:58,47659,48032,2063.25,73,2063.5,113,2063.25,2063.5,2063.0,2063.0,262,-66,2063.0,97,2063.25,59
