,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-07-21 08:00:00,08:00:00,08:00:56,14198,14632,2167.0,69,2167.25,35,2167.0,2167.0,2166.75,2167.0,200,-20,2167.0,2,2167.25,42
2016-07-21 08:01:00,08:01:00,08:01:57,14678,14937,2167.0,22,2167.25,49,2167.0,2167.25,2166.75,2167.0,86,22,2166.75,74,2167.25,64
2016-07-21 08:02:00,08:02:01,08:02:51,14957,15055,2167.0,15,2167.25,58,2167.0,2167.25,2167.0,2167.25,22,-4,2167.0,27,2167.25,89
2016-07-21 08:03:00,08:03:00,08:03:58,15060,15160,2167.0,24,2167.25,89,2167.25,2167.5,2167.0,2167.5,80,78,2167.25,54,2167.5,67
2016-07-21 08:04:00,08:04:00,08:04:41,15163,15246,2167.25,56,2167.5,69,2167.5,2167.5,2167.25,2167.5,33,23,2167.25,58,2167.5,73
2016-07-21 08:05:00,08:05:00,08:05:43,15253,15416,2167.25,67,2167.5,71,2167.5,2167.5,2167.5,2167.5,83,47,2167.25,58,2167.5,20
2016-07-21 08:06:00,08:06:02,08:06:53,15468,15547,2167.25,61,2167.5,45,2167.5,2167.5,2167.25,2167.5,34,12,2167.25,69,2167.5,62
2016-07-21 08:07:00,08:07:01,08:07:48,15563,15775,2167.25,70,2167.5,50,2167.5,2167.5,2167.25,2167.25,132,50,2167.25,74,2167.5,57
2016-07-21 08:08:00,08:08:03,08:08:56,15783,15957,2167.25,77,2167.5,56,2167.5,2167.5,2167.25,2167.5,90,30,2167.25,90,2167.75,146
2016-07-21 08:09:00,08:09:00,08:09:33,15977,16121,2167.5,1,2167.75,163,2167.5,2167.5,2167.5,2167.5,68,-24,2167.25,91,2167.5,3
2016-07-21 08:10:00,08:10:03,08:10:54,16152,16293,2167.25,86,2167.5,28,2167.5,2167.75,2167.5,2167.5,82,22,2167.5,26,2167.75,170
2016-07-21 08:11:00,08:11:02,08:11:44,16310,16517,2167.5,29,2167.75,171,2167.5,2167.5,2167.25,2167.5,107,-33,2167.25,74,2167.5,24
2016-07-21 08:12:00,08:12:01,08:12:48,16529,16639,2167.25,74,2167.5,55,2167.5,2167.5,2167.25,2167.25,20,0,2167.25,75,2167.5,71
2016-07-21 08:13:00,08:13:12,08:13:40,16671,16706,2167.25,81,2167.5,96,2167.25,2167.5,2167.25,2167.5,4,0,2167.25,66,2167.5,100
2016-07-21 08:14:00,08:14:01,08:14:47,16724,16754,2167.25,77,2167.5,98,2167.5,2167.5,2167.5,2167.5,4,4,2167.25,87,2167.5,98
2016-07-21 08:15:00,08:15:00,08:15:56,16768,17000,2167.25,87,2167.5,103,2167.5,2167.75,2167.5,2167.5,95,49,2167.25,81,2167.5,25
