,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-07-05 08:00:00,08:00:00,08:00:59,10071,10712,2096.5,81,2097.0,52,2097.0,2097.0,2096.5,2096.75,183,-63,2096.5,49,2096.75,51
2016-07-05 08:01:00,08:01:06,08:01:54,10751,10898,2096.5,56,2096.75,44,2096.5,2096.75,2096.5,2096.5,35,-5,2096.5,49,2096.75,54
2016-07-05 08:02:00,08:02:02,08:02:59,10918,11215,2096.5,41,2096.75,72,2096.5,2096.5,2096.25,2096.25,107,1,2096.25,82,2096.5,67
2016-07-05 08:03:00,08:03:00,08:03:54,11218,11751,2096.25,82,2096.5,67,2096.5,2096.5,2095.75,2096.25,496,-172,2096.0,56,2096.25,26
2016-07-05 08:04:00,08:04:00,08:04:54,11804,12271,2096.0,23,2096.25,57,2096.0,2096.25,2095.75,2096.25,305,79,2096.0,12,2096.25,47
2016-07-05 08:05:00,08:05:00,08:05:54,12286,12882,2096.0,22,2096.25,47,2096.0,2096.25,2095.5,2095.5,370,-106,2095.25,60,2095.5,78
2016-07-05 08:06:00,08:06:00,08:06:57,12886,13482,2095.25,60,2095.5,80,2095.5,2095.5,2095.0,2095.25,274,-138,2095.0,19,2095.25,126
2016-07-05 08:07:00,08:07:00,08:07:56,13485,13667,2095.0,23,2095.25,127,2095.25,2095.25,2094.75,2094.75,51,-29,2094.75,85,2095.0,101
2016-07-05 08:08:00,08:08:00,08:08:56,13673,13846,2094.75,91,2095.0,102,2095.0,2095.0,2094.75,2094.75,75,35,2094.75,157,2095.0,53
2016-07-05 08:09:00,08:09:01,08:09:59,13859,14130,2094.75,171,2095.0,56,2095.0,2095.0,2094.75,2095.0,172,-16,2094.75,168,2095.0,41
2016-07-05 08:10:00,08:10:02,08:10:57,14135,14326,2094.75,169,2095.0,47,2095.0,2095.25,2094.75,2095.0,123,79,2095.0,104,2095.25,102
2016-07-05 08:11:00,08:11:01,08:11:50,14328,14424,2095.0,104,2095.25,101,2095.0,2095.25,2095.0,2095.0,23,-17,2095.0,96,2095.25,106
2016-07-05 08:12:00,08:12:04,08:12:55,14437,14650,2095.0,113,2095.25,107,2095.25,2095.5,2095.0,2095.5,104,76,2095.25,46,2095.5,61
2016-07-05 08:13:00,08:13:00,08:13:56,14667,14874,2095.25,67,2095.5,62,2095.25,2095.25,2095.0,2095.0,46,-30,2095.0,100,2095.25,66
2016-07-05 08:14:00,08:14:00,08:14:45,14887,15031,2095.0,99,2095.25,79,2095.0,2095.25,2094.75,2095.0,109,-85,2094.75,159,2095.0,95
2016-07-05 08:15:00,08:15:00,08:15:43,15047,15188,2094.75,159,2095.0,81,2095.0,2095.0,2094.75,2094.75,35,5,2094.75,147,2095.0,95
2016-07-05 08:16:00,08:16:00,08:16:43,15200,15243,2094.75,148,2095.0,107,2094.75,2095.0,2094.75,2094.75,26,2,2094.75,142,2095.0,100
2016-07-05 08:17:00,08:17:00,08:17:41,15270,15368,2094.75,143,2095.0,103,2095.0,2095.0,2094.75,2094.75,175,-115,2094.5,157,2094.75,49
2016-07-05 08:18:00,08:18:00,08:18:59,15405,15875,2094.5,155,2094.75,109,2094.5,2094.75,2094.0,2094.0,315,-261,2094.0,124,2094.25,102
2016-07-05 08:19:00,08:19:00,08:19:56,15904,16449,2094.0,109,2094.25,105,2094.0,2094.25,2093.75,2094.0,325,-165,2094.0,48,2094.25,58
2016-07-05 08:20:00,08:20:00,08:20:59,16452,16732,2094.0,48,2094.25,58,2094.25,2094.25,2093.75,2093.75,52,-30,2093.75,84,2094.0,82
2016-07-05 08:21:00,08:21:00,08:21:50,16737,16921,2093.75,85,2094.0,79,2094.0,2094.0,2094.0,2094.0,96,6,2094.0,58,2094.25,53
2016-07-05 08:22:00,08:22:01,08:22:56,16987,17335,2094.0,88,2094.25,25,2094.25,2094.75,2094.25,2094.75,76,40,2094.5,51,2094.75,49
2016-07-05 08:23:00,08:23:00,08:23:59,17347,17691,2094.5,61,2094.75,41,2094.75,2095.0,2094.5,2094.5,166,26,2094.25,69,2094.5,12
2016-07-05 08:24:00,08:24:00,08:24:35,17710,17977,2094.25,64,2094.5,15,2094.5,2094.75,2094.25,2094.25,77,-21,2094.25,59,2094.5,16
