,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-09-13 08:00:00,08:00:00,08:00:57,25308,26049,2149.25,92,2149.5,39,2149.5,2150.0,2149.25,2149.25,231,1,2149.25,68,2149.5,42
2016-09-13 08:01:00,08:01:00,08:01:58,26075,26344,2149.25,70,2149.5,42,2149.25,2149.5,2149.25,2149.5,67,17,2149.25,87,2149.5,32
2016-09-13 08:02:00,08:02:00,08:02:58,26361,26757,2149.25,87,2149.5,38,2149.25,2149.5,2149.25,2149.25,123,-23,2149.0,68,2149.25,33
2016-09-13 08:03:00,08:03:02,08:03:59,26773,27049,2149.0,71,2149.25,30,2149.25,2149.5,2149.0,2149.5,126,8,2149.25,69,2149.5,66
2016-09-13 08:04:00,08:04:02,08:04:53,27060,27554,2149.25,72,2149.5,69,2149.5,2149.75,2149.0,2149.75,261,23,2149.5,55,2149.75,48
2016-09-13 08:05:00,08:05:09,08:05:52,27592,27945,2149.5,56,2149.75,82,2149.5,2149.5,2149.0,2149.0,129,-101,2149.0,77,2149.25,87
2016-09-13 08:06:00,08:06:00,08:06:59,27958,28321,2149.0,84,2149.25,84,2149.0,2149.25,2148.75,2149.25,135,-11,2149.0,47,2149.25,78
2016-09-13 08:07:00,08:07:02,08:07:59,28330,28682,2149.0,45,2149.25,79,2149.0,2149.5,2149.0,2149.25,99,41,2149.25,56,2149.5,62
2016-09-13 08:08:00,08:08:01,08:08:55,28691,28969,2149.25,58,2149.5,62,2149.25,2149.5,2149.0,2149.0,78,-10,2149.0,65,2149.25,56
2016-09-13 08:09:00,08:09:00,08:09:48,28975,29154,2149.0,64,2149.25,58,2149.0,2149.5,2149.0,2149.5,60,40,2149.25,47,2149.5,67
2016-09-13 08:10:00,08:10:00,08:10:59,29161,29385,2149.25,52,2149.5,66,2149.5,2149.5,2149.0,2149.0,54,-32,2148.75,77,2149.0,1
2016-09-13 08:11:00,08:11:00,08:11:59,29425,29653,2148.75,81,2149.0,40,2148.75,2149.25,2148.75,2149.0,44,16,2149.0,56,2149.25,45
2016-09-13 08:12:00,08:12:00,08:12:59,29661,29784,2149.0,53,2149.25,46,2149.25,2149.25,2149.0,2149.25,43,31,2149.25,14,2149.5,103
2016-09-13 08:13:00,08:13:00,08:13:56,29807,29995,2149.25,33,2149.5,85,2149.5,2149.5,2149.25,2149.25,116,-34,2149.0,89,2149.5,91
2016-09-13 08:14:00,08:14:01,08:14:54,30015,30190,2149.25,8,2149.5,87,2149.25,2149.5,2149.25,2149.25,40,16,2149.25,76,2149.5,52
2016-09-13 08:15:00,08:15:00,08:15:45,30208,30535,2149.25,78,2149.5,60,2149.5,2149.75,2149.5,2149.75,150,138,2149.5,68,2149.75,33
2016-09-13 08:16:00,08:16:01,08:16:55,30551,30790,2149.5,77,2149.75,32,2149.5,2149.75,2149.5,2149.75,95,-11,2149.5,79,2150.0,127
