,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-10-13 08:00:00,08:00:00,08:00:47,19633,20396,2129.25,33,2129.5,68,2129.5,2130.25,2129.25,2130.0,390,170,2130.0,59,2130.25,101
2016-10-13 08:01:00,08:01:07,08:01:59,20429,20825,2130.0,65,2130.25,96,2130.0,2130.5,2130.0,2130.25,221,69,2130.25,43,2130.5,136
2016-10-13 08:02:00,08:02:00,08:02:56,20830,20966,2130.25,43,2130.5,136,2130.25,2130.5,2130.25,2130.5,10,4,2130.25,102,2130.5,118
2016-10-13 08:03:00,08:03:00,08:03:56,20970,21334,2130.25,101,2130.5,120,2130.5,2131.0,2130.25,2130.75,270,176,2130.75,80,2131.0,239
2016-10-13 08:04:00,08:04:05,08:04:52,21347,21420,2130.75,90,2131.0,244,2130.75,2131.0,2130.75,2130.75,68,34,2130.75,88,2131.0,195
2016-10-13 08:05:00,08:05:02,08:05:20,21425,21600,2130.75,89,2131.0,195,2130.75,2131.0,2130.5,2130.75,96,-88,2130.5,123,2130.75,77
2016-10-13 08:06:00,08:06:05,08:06:51,21637,21759,2130.5,123,2130.75,90,2130.5,2130.75,2130.5,2130.5,28,-20,2130.5,92,2130.75,97
2016-10-13 08:07:00,08:07:06,08:07:58,21768,22000,2130.5,79,2130.75,97,2130.75,2130.75,2130.25,2130.25,80,-76,2130.25,71,2130.5,109
2016-10-13 08:08:00,08:08:04,08:08:55,22009,22266,2130.25,57,2130.5,109,2130.25,2130.25,2130.0,2130.25,256,54,2130.0,137,2130.25,40
2016-10-13 08:09:00,08:09:03,08:09:53,22276,22391,2130.0,139,2130.25,43,2130.25,2130.5,2130.25,2130.25,34,14,2130.0,155,2130.5,111
2016-10-13 08:10:00,08:10:09,08:10:34,22454,22483,2130.0,138,2130.25,62,2130.0,2130.25,2130.0,2130.25,13,-9,2130.0,132,2130.25,69
2016-10-13 08:11:00,08:11:26,08:11:31,22555,22572,2130.0,141,2130.25,72,2130.0,2130.25,2130.0,2130.25,14,12,2130.0,132,2130.25,55
2016-10-13 08:12:00,08:12:02,08:12:59,22592,22636,2130.0,131,2130.25,61,2130.25,2130.25,2130.0,2130.25,7,3,2130.0,128,2130.25,74
2016-10-13 08:13:00,08:13:00,08:13:42,22639,22682,2130.0,129,2130.25,75,2130.25,2130.25,2130.0,2130.25,21,5,2130.0,126,2130.25,74
2016-10-13 08:14:00,08:14:01,08:14:51,22690,22724,2130.0,122,2130.25,79,2130.25,2130.25,2130.0,2130.0,6,0,2130.0,117,2130.25,91
2016-10-13 08:15:00,08:15:00,08:15:50,22731,22810,2130.0,115,2130.25,102,2130.25,2130.25,2130.0,2130.0,35,-11,2130.0,102,2130.25,99
