,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-08-23 08:00:00,08:00:00,08:00:59,7684,8149,2179.75,110,2180.0,98,2179.75,2180.0,2179.75,2179.75,152,94,2179.75,140,2180.0,98
2016-08-23 08:01:00,08:01:16,08:01:58,8212,8608,2179.75,175,2180.0,69,2180.0,2180.25,2180.0,2180.25,115,99,2180.0,160,2180.25,104
2016-08-23 08:02:00,08:02:04,08:02:48,8633,8732,2180.0,160,2180.25,88,2180.25,2180.25,2180.0,2180.0,22,-12,2180.0,119,2180.25,128
2016-08-23 08:03:00,08:03:00,08:03:48,8750,8957,2180.0,122,2180.25,128,2180.25,2180.25,2179.75,2179.75,94,-70,2179.75,86,2180.0,80
2016-08-23 08:04:00,08:04:01,08:04:46,8984,9158,2179.75,98,2180.0,81,2180.0,2180.0,2179.75,2180.0,74,62,2180.0,1,2180.25,161
2016-08-23 08:05:00,08:05:00,08:05:50,9235,9553,2180.0,34,2180.25,131,2180.0,2180.0,2179.75,2180.0,89,-9,2179.75,116,2180.0,56
2016-08-23 08:06:00,08:06:00,08:06:51,9582,10124,2179.75,104,2180.0,65,2179.75,2180.0,2179.5,2179.75,245,-27,2179.75,8,2180.0,136
2016-08-23 08:07:00,08:07:03,08:07:59,10224,10503,2179.75,27,2180.0,104,2179.75,2180.0,2179.75,2179.75,110,-40,2179.75,31,2180.0,99
2016-08-23 08:08:00,08:08:11,08:08:56,10517,10783,2179.75,27,2180.0,102,2179.75,2180.0,2179.75,2180.0,50,8,2179.75,61,2180.0,76
2016-08-23 08:09:00,08:09:01,08:09:59,10817,10985,2179.75,74,2180.0,64,2180.0,2180.0,2179.75,2179.75,44,36,2179.75,59,2180.0,64
2016-08-23 08:10:00,08:10:02,08:10:30,10992,11451,2179.75,60,2180.0,69,2180.0,2180.0,2179.75,2179.75,168,-52,2179.5,257,2179.75,23
2016-08-23 08:11:00,08:11:04,08:11:42,11571,11703,2179.5,244,2179.75,80,2179.75,2179.75,2179.5,2179.5,10,-4,2179.5,250,2179.75,84
2016-08-23 08:12:00,08:12:01,08:12:59,11723,11921,2179.5,252,2179.75,85,2179.75,2179.75,2179.5,2179.5,34,12,2179.5,255,2179.75,69
2016-08-23 08:13:00,08:13:00,08:13:54,11928,12026,2179.5,256,2179.75,68,2179.5,2179.75,2179.5,2179.5,27,-5,2179.5,228,2179.75,74
2016-08-23 08:14:00,08:14:00,08:14:49,12048,12127,2179.5,231,2179.75,63,2179.5,2179.75,2179.5,2179.5,25,13,2179.5,213,2179.75,69
2016-08-23 08:15:00,08:15:00,08:15:58,12140,12233,2179.5,215,2179.75,94,2179.5,2179.75,2179.5,2179.75,20,10,2179.5,205,2179.75,71
2016-08-23 08:16:00,08:16:01,08:16:53,12235,12741,2179.5,206,2179.75,71,2179.75,2179.75,2179.25,2179.5,305,-43,2179.5,1,2179.75,123
2016-08-23 08:17:00,08:17:02,08:17:43,12844,12894,2179.5,67,2179.75,87,2179.75,2179.75,2179.75,2179.75,7,7,2179.5,88,2179.75,67
