,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-12-08 08:00:00,08:00:00,08:00:56,85283,86127,2236.75,65,2237.0,105,2236.75,2237.75,2236.75,2237.75,1176,164,2237.5,74,2237.75,60
2016-12-08 08:01:00,08:01:01,08:01:59,86137,86476,2237.5,75,2237.75,71,2237.5,2237.75,2237.25,2237.25,140,-86,2237.25,64,2237.5,48
2016-12-08 08:02:00,08:02:00,08:02:59,86482,86701,2237.25,59,2237.5,48,2237.5,2237.5,2237.25,2237.5,152,34,2237.25,78,2237.5,1
2016-12-08 08:03:00,08:03:00,08:03:57,86737,86947,2237.25,69,2237.5,28,2237.5,2237.75,2237.25,2237.5,62,16,2237.5,66,2237.75,69
2016-12-08 08:04:00,08:04:00,08:04:58,86951,87177,2237.5,66,2237.75,70,2237.5,2237.75,2237.25,2237.5,102,6,2237.5,1,2237.75,75
2016-12-08 08:05:00,08:05:02,08:05:50,87209,87356,2237.5,48,2237.75,73,2237.5,2237.75,2237.5,2237.5,26,2,2237.5,66,2237.75,52
2016-12-08 08:06:00,08:06:01,08:06:56,87378,87600,2237.5,83,2237.75,48,2237.5,2237.75,2237.25,2237.5,130,-44,2237.25,84,2237.5,3
2016-12-08 08:07:00,08:07:01,08:07:55,87612,87700,2237.25,83,2237.5,13,2237.5,2237.75,2237.5,2237.5,46,-16,2237.25,88,2237.5,1
2016-12-08 08:08:00,08:08:02,08:08:57,87741,87915,2237.25,90,2237.5,44,2237.25,2237.5,2237.25,2237.25,104,-76,2237.25,39,2237.5,41
2016-12-08 08:09:00,08:09:00,08:09:55,87920,88087,2237.25,45,2237.5,42,2237.25,2237.5,2237.25,2237.5,28,-6,2237.25,34,2237.5,64
2016-12-08 08:10:00,08:10:01,08:10:58,88092,88269,2237.25,35,2237.5,67,2237.25,2237.5,2237.25,2237.5,74,-6,2237.25,62,2237.5,47
2016-12-08 08:11:00,08:11:01,08:11:59,88279,88401,2237.25,62,2237.5,56,2237.5,2237.5,2237.25,2237.25,26,-4,2237.25,28,2237.5,79
2016-12-08 08:12:00,08:12:04,08:12:59,88408,88774,2237.25,27,2237.5,81,2237.25,2237.25,2237.0,2237.0,220,-104,2237.0,72,2237.25,49
2016-12-08 08:13:00,08:13:00,08:13:54,88784,88955,2237.0,80,2237.25,48,2237.0,2237.25,2237.0,2237.25,72,6,2237.25,18,2237.5,84
2016-12-08 08:14:00,08:14:05,08:14:52,88966,89049,2237.25,26,2237.5,92,2237.25,2237.5,2237.25,2237.25,16,-14,2237.25,68,2237.5,80
2016-12-08 08:15:00,08:15:00,08:15:59,89059,89203,2237.25,67,2237.5,80,2237.25,2237.5,2237.25,2237.25,114,-68,2237.25,54,2237.5,57
2016-12-08 08:16:00,08:16:00,08:16:57,89222,89541,2237.25,50,2237.5,63,2237.25,2237.5,2237.0,2237.25,202,-20,2237.25,31,2237.5,57
2016-12-08 08:17:00,08:17:01,08:17:57,89571,89693,2237.25,31,2237.5,60,2237.25,2237.5,2237.25,2237.25,23,-13,2237.25,52,2237.5,59
2016-12-08 08:18:00,08:18:00,08:18:54,89700,90204,2237.25,52,2237.5,59,2237.5,2238.25,2237.5,2238.0,344,182,2238.0,63,2238.25,98
2016-12-08 08:19:00,08:19:02,08:19:57,90210,90359,2238.0,63,2238.25,99,2238.0,2238.25,2238.0,2238.0,60,-30,2238.0,50,2238.25,87
2016-12-08 08:20:00,08:20:03,08:20:58,90372,90488,2238.0,54,2238.25,94,2238.25,2238.25,2238.0,2238.25,51,9,2238.0,67,2238.25,71
2016-12-08 08:21:00,08:21:00,08:21:58,90507,90881,2238.0,76,2238.25,75,2238.0,2238.25,2237.75,2238.0,250,-56,2238.0,47,2238.25,85
2016-12-08 08:22:00,08:22:03,08:22:59,90889,91071,2238.0,47,2238.25,91,2238.0,2238.25,2237.75,2238.0,90,-32,2237.75,85,2238.0,1
2016-12-08 08:23:00,08:23:00,08:23:59,91115,91332,2237.75,78,2238.0,44,2237.75,2238.0,2237.75,2237.75,71,27,2237.75,40,2238.0,123
2016-12-08 08:24:00,08:24:01,08:24:57,91336,91651,2237.75,40,2238.0,124,2237.75,2237.75,2237.5,2237.5,186,-76,2237.5,82,2237.75,31
2016-12-08 08:25:00,08:25:02,08:25:49,91662,91879,2237.5,80,2237.75,43,2237.75,2237.75,2237.5,2237.5,98,2,2237.5,54,2237.75,57
2016-12-08 08:26:00,08:26:00,08:26:55,91897,91942,2237.5,49,2237.75,57,2237.5,2237.75,2237.5,2237.5,8,-6,2237.5,44,2237.75,66
2016-12-08 08:27:00,08:27:01,08:27:58,91948,92070,2237.5,44,2237.75,67,2237.75,2237.75,2237.25,2237.5,60,-24,2237.25,73,2237.5,52
2016-12-08 08:28:00,08:28:01,08:28:59,92072,92259,2237.25,74,2237.5,52,2237.25,2237.5,2237.25,2237.5,99,5,2237.25,113,2237.5,8
2016-12-08 08:29:00,08:29:00,08:29:57,92262,92488,2237.25,113,2237.5,8,2237.25,2237.5,2237.25,2237.5,129,-17,2237.25,78,2237.5,29
2016-12-08 08:30:00,08:30:00,08:30:59,92492,92740,2237.25,82,2237.5,29,2237.5,2237.5,2237.25,2237.25,121,-51,2237.25,37,2237.5,42
2016-12-08 08:31:00,08:31:08,08:31:59,92774,93049,2237.25,43,2237.5,43,2237.25,2238.0,2237.25,2238.0,108,94,2237.75,12,2238.0,50
2016-12-08 08:32:00,08:32:00,08:32:58,93071,93306,2237.75,24,2238.0,48,2238.0,2238.0,2237.75,2238.0,112,62,2238.0,63,2238.25,48
2016-12-08 08:33:00,08:33:00,08:33:53,93313,93502,2238.0,70,2238.25,50,2238.25,2238.25,2237.75,2237.75,97,1,2237.75,35,2238.0,34
2016-12-08 08:34:00,08:34:04,08:34:59,93520,93626,2237.75,44,2238.0,39,2237.75,2237.75,2237.5,2237.5,27,-27,2237.5,36,2237.75,44
2016-12-08 08:35:00,08:35:03,08:35:55,93652,93988,2237.5,30,2237.75,61,2237.5,2237.5,2237.25,2237.5,126,-6,2237.25,64,2237.5,2
2016-12-08 08:36:00,08:36:00,08:36:49,94021,94086,2237.25,62,2237.5,38,2237.5,2237.5,2237.25,2237.25,13,-7,2237.25,48,2237.5,48
2016-12-08 08:37:00,08:37:00,08:37:57,94097,94176,2237.25,41,2237.5,54,2237.25,2237.25,2237.25,2237.25,9,-9,2237.25,48,2237.5,49
2016-12-08 08:38:00,08:38:05,08:38:57,94186,94434,2237.25,46,2237.5,56,2237.25,2237.25,2236.75,2236.75,272,-160,2236.75,143,2237.0,50
2016-12-08 08:39:00,08:39:07,08:39:59,94445,94676,2236.75,144,2237.0,48,2236.75,2237.5,2236.75,2237.5,91,49,2237.25,89,2237.5,58
2016-12-08 08:40:00,08:40:07,08:40:57,94689,94832,2237.25,95,2237.5,56,2237.25,2237.5,2237.0,2237.0,95,-83,2237.0,31,2237.25,56
2016-12-08 08:41:00,08:41:06,08:41:57,94840,95014,2237.0,36,2237.25,56,2237.0,2237.25,2237.0,2237.25,52,24,2237.25,18,2237.5,84
2016-12-08 08:42:00,08:42:07,08:42:57,95031,95148,2237.25,30,2237.5,84,2237.25,2237.5,2237.0,2237.0,28,-24,2237.0,68,2237.25,49
2016-12-08 08:43:00,08:43:06,08:43:57,95154,95315,2237.0,65,2237.25,50,2237.25,2237.25,2237.0,2237.0,57,13,2237.0,63,2237.25,34
2016-12-08 08:44:00,08:44:07,08:44:57,95322,95364,2237.0,64,2237.25,31,2237.0,2237.25,2237.0,2237.0,9,-3,2237.0,65,2237.25,35
