,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-07-07 08:00:00,08:00:00,08:00:59,20459,21332,2091.5,83,2091.75,1,2091.75,2092.0,2091.0,2091.5,435,-203,2091.5,8,2091.75,47
2016-07-07 08:01:00,08:01:00,08:01:55,21341,21881,2091.5,6,2091.75,48,2091.5,2092.0,2091.25,2091.5,280,-48,2091.5,70,2091.75,35
2016-07-07 08:02:00,08:02:01,08:02:59,21910,22363,2091.5,63,2091.75,54,2091.5,2091.75,2091.25,2091.5,144,-38,2091.5,24,2091.75,49
2016-07-07 08:03:00,08:03:01,08:03:57,22372,22763,2091.5,26,2091.75,50,2091.75,2091.75,2091.25,2091.25,110,-46,2091.25,59,2091.5,46
2016-07-07 08:04:00,08:04:00,08:04:58,22779,23073,2091.25,55,2091.5,54,2091.25,2091.5,2091.0,2091.25,111,13,2091.25,29,2091.5,62
2016-07-07 08:05:00,08:05:00,08:05:55,23075,24232,2091.25,29,2091.5,78,2091.5,2091.5,2090.25,2090.75,543,-317,2090.5,59,2090.75,12
2016-07-07 08:06:00,08:06:03,08:06:49,24266,24629,2090.5,69,2090.75,50,2090.5,2091.25,2090.5,2091.25,75,49,2091.0,47,2091.25,53
2016-07-07 08:07:00,08:07:00,08:07:58,24634,25321,2091.0,47,2091.25,54,2091.25,2092.0,2091.0,2091.75,177,3,2091.75,35,2092.0,71
2016-07-07 08:08:00,08:08:00,08:08:59,25328,25764,2091.75,37,2092.0,72,2091.75,2092.25,2091.75,2092.25,195,105,2092.25,84,2092.5,166
2016-07-07 08:09:00,08:09:00,08:09:58,25798,26759,2092.25,90,2092.5,156,2092.25,2093.25,2092.25,2092.5,593,269,2092.5,56,2092.75,26
2016-07-07 08:10:00,08:10:00,08:10:58,26762,27435,2092.5,54,2092.75,30,2092.75,2093.25,2092.25,2093.0,315,-45,2092.75,51,2093.0,34
2016-07-07 08:11:00,08:11:00,08:11:59,27450,27881,2092.75,60,2093.0,33,2092.75,2093.0,2092.5,2092.75,113,-41,2092.5,41,2092.75,30
2016-07-07 08:12:00,08:12:00,08:12:56,27886,28167,2092.5,40,2092.75,31,2092.75,2093.0,2092.5,2093.0,63,17,2092.75,52,2093.0,48
2016-07-07 08:13:00,08:13:01,08:13:55,28196,28638,2092.75,61,2093.0,17,2093.0,2093.25,2092.75,2092.75,144,-30,2092.75,53,2093.0,40
2016-07-07 08:14:00,08:14:00,08:14:58,28649,28943,2092.75,55,2093.0,48,2092.75,2093.0,2092.75,2092.75,97,-25,2092.75,91,2093.0,65
2016-07-07 08:15:00,08:15:00,08:15:58,28974,29527,2092.75,100,2093.0,37,2093.0,2093.25,2092.75,2093.0,199,147,2093.0,79,2093.25,57
2016-07-07 08:16:00,08:16:03,08:16:59,29556,29859,2093.0,81,2093.25,41,2093.25,2093.5,2093.0,2093.25,50,6,2093.25,80,2093.5,88
2016-07-07 08:17:00,08:17:00,08:17:57,29861,30247,2093.25,80,2093.5,87,2093.25,2093.75,2093.25,2093.5,140,36,2093.5,52,2093.75,94
2016-07-07 08:18:00,08:18:00,08:18:53,30257,30620,2093.5,60,2093.75,94,2093.5,2093.5,2093.25,2093.25,194,-80,2093.25,41,2093.5,76
2016-07-07 08:19:00,08:19:01,08:19:59,30645,31415,2093.25,46,2093.5,76,2093.25,2094.5,2093.25,2094.5,645,469,2094.25,87,2094.5,47
2016-07-07 08:20:00,08:20:00,08:20:54,31424,32179,2094.25,90,2094.5,80,2094.25,2094.5,2093.75,2093.75,421,-113,2093.5,66,2093.75,1
2016-07-07 08:21:00,08:21:01,08:21:58,32256,32738,2093.5,68,2093.75,18,2093.75,2094.25,2093.75,2094.25,199,49,2094.0,59,2094.25,23
2016-07-07 08:22:00,08:22:03,08:22:57,32752,33196,2094.0,70,2094.25,24,2094.25,2094.25,2093.75,2093.75,242,-94,2093.75,47,2094.0,124
2016-07-07 08:23:00,08:23:05,08:23:49,33208,33392,2093.75,54,2094.0,125,2093.75,2094.0,2093.5,2093.75,91,-23,2093.5,47,2093.75,56
2016-07-07 08:24:00,08:24:00,08:24:55,33415,33911,2093.5,54,2093.75,54,2093.5,2093.5,2093.25,2093.25,367,-53,2093.0,55,2093.25,39
2016-07-07 08:25:00,08:25:00,08:25:51,33966,34321,2093.0,79,2093.25,36,2093.0,2093.75,2093.0,2093.75,161,41,2093.5,35,2093.75,52
2016-07-07 08:26:00,08:26:00,08:26:58,34332,34724,2093.5,35,2093.75,52,2093.5,2093.5,2093.0,2093.0,202,-46,2093.0,103,2093.25,21
2016-07-07 08:27:00,08:27:00,08:27:59,34729,34927,2093.0,102,2093.25,23,2093.25,2093.25,2092.75,2092.75,79,-65,2092.75,82,2093.0,44
2016-07-07 08:28:00,08:28:00,08:28:57,34944,35882,2092.75,76,2093.0,45,2092.75,2092.75,2092.0,2092.0,542,-226,2092.0,75,2092.25,38
2016-07-07 08:29:00,08:29:01,08:29:59,35895,36316,2092.0,67,2092.25,55,2092.0,2092.5,2091.75,2092.0,155,-29,2092.0,74,2092.25,35
2016-07-07 08:30:00,08:30:00,08:30:54,36325,36760,2092.0,71,2092.25,41,2092.0,2092.5,2091.75,2092.25,193,69,2092.25,42,2092.5,55
2016-07-07 08:31:00,08:31:04,08:31:56,36767,36897,2092.25,42,2092.5,59,2092.25,2092.5,2092.25,2092.25,25,1,2092.25,63,2092.5,52
2016-07-07 08:32:00,08:32:02,08:32:57,36909,37344,2092.25,69,2092.5,43,2092.5,2092.75,2092.25,2092.5,96,38,2092.5,7,2092.75,61
2016-07-07 08:33:00,08:33:00,08:33:54,37359,37672,2092.5,13,2092.75,56,2092.5,2092.5,2092.25,2092.25,51,-15,2092.25,65,2092.5,46
2016-07-07 08:34:00,08:34:04,08:34:57,37682,37795,2092.25,69,2092.5,39,2092.25,2092.5,2092.25,2092.25,34,-24,2092.0,72,2092.25,1
2016-07-07 08:35:00,08:35:06,08:35:59,37847,38309,2092.0,30,2092.25,59,2092.0,2092.0,2091.25,2091.25,218,-174,2091.25,41,2091.5,81
2016-07-07 08:36:00,08:36:01,08:36:57,38328,39129,2091.25,48,2091.5,72,2091.25,2091.75,2091.0,2091.25,357,17,2091.0,50,2091.25,47
2016-07-07 08:37:00,08:37:00,08:37:56,39140,39586,2091.0,48,2091.25,53,2091.25,2091.75,2091.0,2091.25,126,50,2091.25,55,2091.5,10
2016-07-07 08:38:00,08:38:00,08:38:57,39617,40080,2091.25,58,2091.5,8,2091.5,2092.0,2091.25,2091.75,87,-5,2091.5,71,2091.75,1
2016-07-07 08:39:00,08:39:04,08:39:59,40123,40305,2091.5,57,2091.75,29,2091.5,2092.0,2091.5,2092.0,39,13,2091.75,29,2092.0,64
2016-07-07 08:40:00,08:40:01,08:40:58,40323,40678,2091.75,21,2092.0,69,2091.75,2092.0,2091.5,2091.5,119,-69,2091.25,65,2091.5,42
2016-07-07 08:41:00,08:41:03,08:41:55,40699,41111,2091.25,74,2091.5,25,2091.5,2091.5,2091.0,2091.25,100,-22,2091.25,33,2091.5,47
2016-07-07 08:42:00,08:42:03,08:42:56,41119,41459,2091.25,54,2091.5,49,2091.5,2091.5,2091.25,2091.25,123,-21,2091.25,48,2091.5,54
2016-07-07 08:43:00,08:43:00,08:43:59,41465,41922,2091.25,47,2091.5,54,2091.25,2091.5,2091.0,2091.5,91,-13,2091.25,70,2091.5,45
2016-07-07 08:44:00,08:44:03,08:44:55,41928,42245,2091.25,71,2091.5,41,2091.25,2091.75,2091.25,2091.5,107,55,2091.5,54,2091.75,48
2016-07-07 08:45:00,08:45:06,08:45:57,42256,42565,2091.5,57,2091.75,43,2091.5,2092.0,2091.5,2091.75,90,38,2091.75,51,2092.0,42
2016-07-07 08:46:00,08:46:03,08:46:58,42570,42955,2091.75,53,2092.0,42,2091.75,2092.0,2091.75,2092.0,58,8,2091.75,58,2092.0,45
2016-07-07 08:47:00,08:47:06,08:47:59,42965,43369,2091.75,63,2092.0,35,2091.75,2091.75,2091.25,2091.5,83,-37,2091.25,79,2091.5,20
2016-07-07 08:48:00,08:48:00,08:48:50,43381,43630,2091.25,79,2091.5,4,2091.5,2091.5,2091.25,2091.5,45,1,2091.5,43,2091.75,45
2016-07-07 08:49:00,08:49:00,08:49:50,43643,43855,2091.5,48,2091.75,44,2091.5,2091.75,2091.5,2091.5,33,7,2091.5,56,2091.75,49
2016-07-07 08:50:00,08:50:00,08:50:50,43892,44236,2091.5,73,2091.75,38,2091.5,2092.0,2091.5,2091.5,78,50,2091.5,55,2091.75,40
2016-07-07 08:51:00,08:51:01,08:51:58,44286,44486,2091.5,61,2091.75,33,2091.75,2092.0,2091.5,2092.0,32,14,2091.75,25,2092.0,111
2016-07-07 08:52:00,08:52:03,08:52:55,44502,44791,2091.75,42,2092.0,107,2091.75,2091.75,2091.25,2091.25,76,-60,2091.25,96,2091.5,35
2016-07-07 08:53:00,08:53:00,08:53:58,44794,45466,2091.25,97,2091.5,36,2091.5,2091.5,2090.5,2090.75,419,-253,2090.5,71,2090.75,39
2016-07-07 08:54:00,08:54:00,08:54:54,45486,46070,2090.5,95,2090.75,26,2090.75,2091.25,2090.5,2091.0,229,-5,2091.0,49,2091.25,39
2016-07-07 08:55:00,08:55:03,08:55:58,46082,46190,2091.0,49,2091.25,44,2091.0,2091.25,2091.0,2091.0,19,-9,2091.0,33,2091.25,50
2016-07-07 08:56:00,08:56:01,08:56:58,46200,46444,2091.0,33,2091.25,50,2091.0,2091.0,2090.75,2091.0,55,-29,2091.0,34,2091.25,49
2016-07-07 08:57:00,08:57:06,08:57:55,46453,46941,2091.0,30,2091.25,51,2091.0,2091.75,2091.0,2091.75,119,53,2091.5,62,2091.75,64
2016-07-07 08:58:00,08:58:00,08:58:59,46962,47132,2091.5,70,2091.75,59,2091.5,2091.75,2091.5,2091.5,30,-8,2091.5,91,2091.75,53
2016-07-07 08:59:00,08:59:03,08:59:59,47136,47362,2091.5,90,2091.75,53,2091.5,2091.5,2091.0,2091.0,123,-115,2091.0,52,2091.25,70
2016-07-07 09:00:00,09:00:00,09:00:52,47378,47652,2091.0,15,2091.25,70,2091.25,2091.75,2091.0,2091.5,113,87,2091.5,49,2091.75,62
2016-07-07 09:01:00,09:01:02,09:01:59,47663,47867,2091.5,52,2091.75,61,2091.5,2091.75,2091.5,2091.5,83,27,2091.5,65,2091.75,46
2016-07-07 09:02:00,09:02:05,09:02:57,47872,47943,2091.5,68,2091.75,45,2091.5,2091.75,2091.5,2091.5,28,-22,2091.5,37,2091.75,54
2016-07-07 09:03:00,09:03:07,09:03:56,47969,48530,2091.5,62,2091.75,21,2091.75,2092.25,2091.75,2092.25,421,275,2092.0,68,2092.25,39
2016-07-07 09:04:00,09:04:00,09:04:58,48539,48807,2092.0,74,2092.25,57,2092.25,2092.5,2092.0,2092.5,77,67,2092.25,69,2092.5,59
2016-07-07 09:05:00,09:05:00,09:05:51,48815,49302,2092.25,76,2092.5,60,2092.5,2092.75,2092.25,2092.5,79,67,2092.5,56,2092.75,54
2016-07-07 09:06:00,09:06:00,09:06:59,49316,49588,2092.5,51,2092.75,60,2092.75,2092.75,2092.5,2092.5,88,62,2092.5,82,2092.75,28
2016-07-07 09:07:00,09:07:00,09:07:46,49601,49841,2092.5,82,2092.75,36,2092.75,2093.0,2092.75,2093.0,157,147,2092.75,86,2093.0,35
2016-07-07 09:08:00,09:08:08,09:08:54,49854,49986,2092.75,87,2093.0,40,2093.0,2093.0,2092.75,2092.75,33,25,2092.75,82,2093.0,69
2016-07-07 09:09:00,09:09:01,09:09:59,49991,50154,2092.75,80,2093.0,70,2093.0,2093.0,2092.75,2092.75,44,-12,2092.75,53,2093.0,83
