,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-07-14 08:00:00,08:00:00,08:00:57,11832,12557,2143.75,103,2144.0,27,2143.75,2144.0,2143.25,2143.5,375,-187,2143.25,64,2143.5,53
2016-07-14 08:01:00,08:01:02,08:01:59,12586,13039,2143.25,56,2143.5,74,2143.25,2143.75,2143.25,2143.5,107,-23,2143.5,10,2143.5,12
2016-07-14 08:02:00,08:02:00,08:02:50,13042,13273,2143.5,9,2143.75,71,2143.5,2143.5,2143.25,2143.5,64,-28,2143.25,74,2143.5,58
2016-07-14 08:03:00,08:03:00,08:03:52,13278,13583,2143.25,75,2143.5,62,2143.5,2143.5,2143.0,2143.25,182,8,2143.25,31,2143.5,111
2016-07-14 08:04:00,08:04:05,08:04:54,13630,13960,2143.25,78,2143.5,45,2143.5,2143.75,2143.25,2143.75,180,74,2143.75,23,2144.0,54
2016-07-14 08:05:00,08:05:00,08:05:57,13967,14108,2143.75,22,2144.0,55,2143.75,2144.0,2143.75,2143.75,26,-18,2143.75,44,2144.0,70
2016-07-14 08:06:00,08:06:05,08:06:57,14116,14315,2143.75,41,2144.0,70,2143.75,2143.75,2143.75,2143.75,81,-33,2143.75,15,2144.0,62
2016-07-14 08:07:00,08:07:15,08:07:59,14339,14895,2143.75,55,2144.0,63,2144.0,2144.5,2144.0,2144.25,260,106,2144.0,160,2144.25,23
2016-07-14 08:08:00,08:08:00,08:08:59,14925,15033,2144.0,63,2144.25,53,2144.25,2144.25,2144.0,2144.0,8,2,2144.0,63,2144.25,55
2016-07-14 08:09:00,08:09:03,08:09:54,15047,15221,2144.0,71,2144.25,56,2144.0,2144.25,2144.0,2144.25,95,-13,2144.0,80,2144.25,1
2016-07-14 08:10:00,08:10:00,08:10:59,15283,15414,2144.0,68,2144.25,53,2144.0,2144.25,2144.0,2144.0,31,19,2144.0,96,2144.25,28
2016-07-14 08:11:00,08:11:00,08:11:57,15421,15648,2144.0,96,2144.25,32,2144.25,2144.5,2144.25,2144.25,116,24,2144.0,97,2144.25,1
2016-07-14 08:12:00,08:12:00,08:12:48,15679,15753,2144.0,77,2144.25,28,2144.25,2144.25,2144.0,2144.0,10,6,2144.0,107,2144.25,46
2016-07-14 08:13:00,08:13:20,08:13:59,15870,16043,2144.0,85,2144.25,72,2144.0,2144.0,2143.75,2143.75,75,-63,2143.75,103,2144.0,73
2016-07-14 08:14:00,08:14:03,08:14:50,16057,16213,2143.75,107,2144.0,76,2143.75,2144.0,2143.75,2144.0,92,58,2144.0,84,2144.25,60
2016-07-14 08:15:00,08:15:21,08:15:56,16246,16515,2144.0,88,2144.25,70,2144.0,2144.0,2143.5,2143.75,137,-87,2143.5,121,2143.75,23
2016-07-14 08:16:00,08:16:00,08:16:54,16537,16843,2143.5,121,2143.75,22,2143.75,2143.75,2143.5,2143.75,100,-4,2143.75,1,2144.0,116
2016-07-14 08:17:00,08:17:00,08:17:59,16867,17039,2143.75,19,2144.0,92,2143.75,2144.0,2143.75,2144.0,96,0,2143.75,131,2144.0,23
2016-07-14 08:18:00,08:18:04,08:18:53,17068,17288,2143.75,109,2144.0,32,2144.0,2144.0,2143.5,2143.5,78,-16,2143.5,115,2143.75,17
2016-07-14 08:19:00,08:19:23,08:19:55,17329,17541,2143.5,96,2143.75,50,2143.5,2143.5,2143.25,2143.25,106,-60,2143.25,72,2143.5,16
2016-07-14 08:20:00,08:20:00,08:20:17,17566,17705,2143.25,83,2143.5,24,2143.5,2143.5,2143.5,2143.5,12,-4,2143.25,92,2143.75,72
2016-07-14 08:21:00,08:21:06,08:21:45,17806,17883,2143.25,70,2143.5,40,2143.5,2143.5,2143.25,2143.5,4,2,2143.25,65,2143.5,50
2016-07-14 08:22:00,08:22:14,08:22:58,17900,18092,2143.25,67,2143.5,53,2143.25,2143.25,2143.0,2143.25,99,-41,2143.25,8,2143.5,61
2016-07-14 08:23:00,08:23:12,08:23:56,18116,18183,2143.25,14,2143.5,68,2143.25,2143.25,2143.25,2143.25,15,-15,2143.25,77,2143.5,62
2016-07-14 08:24:00,08:24:06,08:24:56,18194,18294,2143.25,76,2143.5,63,2143.25,2143.5,2143.25,2143.25,69,-61,2143.0,195,2143.25,38
2016-07-14 08:25:00,08:25:00,08:25:48,18298,18447,2143.0,196,2143.25,38,2143.0,2143.25,2143.0,2143.25,41,-9,2143.25,30,2143.5,61
2016-07-14 08:26:00,08:26:18,08:26:32,18467,18499,2143.25,22,2143.5,67,2143.25,2143.5,2143.25,2143.5,3,-1,2143.25,35,2143.5,59
2016-07-14 08:27:00,08:27:03,08:27:55,18539,18740,2143.25,12,2143.5,71,2143.25,2143.25,2143.0,2143.0,56,-8,2143.0,226,2143.25,12
2016-07-14 08:28:00,08:28:08,08:28:53,18767,19123,2143.0,230,2143.25,21,2143.0,2143.5,2143.0,2143.5,70,-4,2143.25,12,2143.5,61
2016-07-14 08:29:00,08:29:27,08:29:36,19157,19172,2143.25,34,2143.5,54,2143.25,2143.25,2143.25,2143.25,12,-12,2143.25,20,2143.5,59
2016-07-14 08:30:00,08:30:12,08:30:38,19215,19283,2143.25,26,2143.5,57,2143.25,2143.5,2143.25,2143.25,23,-19,2143.25,19,2143.5,65
2016-07-14 08:31:00,08:31:02,08:31:55,19300,19518,2143.25,26,2143.5,75,2143.25,2143.5,2143.0,2143.5,75,-33,2143.25,13,2143.5,76
