,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-11-17 08:00:00,08:00:00,08:00:46,49456,49705,2172.75,18,2173.0,23,2172.75,2173.0,2172.5,2172.5,98,-34,2172.5,52,2172.75,58
2016-11-17 08:01:00,08:01:18,08:01:47,49723,49749,2172.5,64,2172.75,54,2172.5,2172.75,2172.5,2172.75,51,49,2172.75,2,2173.0,57
2016-11-17 08:02:00,08:02:00,08:02:56,49802,49930,2172.75,38,2173.0,45,2172.75,2173.0,2172.75,2173.0,27,1,2172.75,55,2173.0,42
2016-11-17 08:03:00,08:03:06,08:03:06,49937,49937,2172.75,55,2173.0,42,2172.75,2172.75,2172.75,2172.75,2,-2,2172.75,53,2173.0,43
2016-11-17 08:04:00,08:04:07,08:04:59,49970,50094,2172.75,34,2173.0,43,2172.75,2173.0,2172.75,2173.0,50,28,2173.0,36,2173.25,36
2016-11-17 08:05:00,08:05:00,08:05:59,50096,50204,2173.0,36,2173.25,37,2173.25,2173.25,2173.25,2173.25,32,32,2173.0,49,2173.25,31
2016-11-17 08:06:00,08:06:00,08:06:43,50206,50267,2173.0,47,2173.25,31,2173.25,2173.25,2173.25,2173.25,38,38,2173.0,60,2173.25,5
2016-11-17 08:07:00,08:07:00,08:07:21,50278,50356,2173.0,59,2173.25,8,2173.25,2173.25,2173.25,2173.25,26,-4,2173.0,63,2173.5,57
2016-11-17 08:08:00,08:08:17,08:08:45,50435,50557,2173.0,54,2173.25,8,2173.25,2173.25,2173.25,2173.25,36,4,2173.0,40,2173.5,62
2016-11-17 08:09:00,08:09:05,08:09:36,50666,50780,2173.0,20,2173.25,99,2173.0,2173.25,2173.0,2173.25,35,-15,2173.0,33,2173.25,95
2016-11-17 08:10:00,08:10:00,08:10:49,50790,50830,2173.0,36,2173.25,98,2173.25,2173.25,2173.25,2173.25,4,4,2173.0,35,2173.25,94
2016-11-17 08:11:00,08:11:10,08:11:59,50868,51001,2173.0,23,2173.25,99,2173.0,2173.25,2173.0,2173.0,54,-34,2172.75,56,2173.25,90
2016-11-17 08:12:00,08:12:56,08:12:58,51037,51039,2173.0,21,2173.25,94,2173.0,2173.0,2173.0,2173.0,6,-6,2173.0,15,2173.25,98
2016-11-17 08:13:00,08:13:10,08:13:39,51045,51242,2173.0,17,2173.25,94,2173.0,2173.25,2172.75,2172.75,112,-38,2172.75,55,2173.25,60
2016-11-17 08:14:00,08:14:06,08:14:28,51276,51331,2172.75,68,2173.0,7,2172.75,2172.75,2172.75,2172.75,92,-44,2172.75,2,2173.0,48
2016-11-17 08:15:00,08:15:00,08:15:46,51360,51487,2172.75,27,2173.0,52,2173.0,2173.25,2173.0,2173.0,41,29,2172.75,49,2173.0,24
2016-11-17 08:16:00,08:16:03,08:16:46,51502,51537,2172.75,51,2173.0,19,2173.0,2173.0,2172.75,2172.75,15,13,2172.75,46,2173.0,36
2016-11-17 08:17:00,08:17:33,08:17:33,51570,51570,2172.75,41,2173.0,47,2173.0,2173.0,2173.0,2173.0,1,1,2172.75,40,2173.0,46
2016-11-17 08:18:00,08:18:12,08:18:50,51589,51729,2172.75,45,2173.0,45,2173.0,2173.0,2173.0,2173.0,62,56,2172.75,56,2173.0,23
2016-11-17 08:19:00,08:19:00,08:19:58,51734,51798,2172.75,57,2173.0,24,2173.0,2173.0,2172.75,2173.0,12,2,2172.75,61,2173.0,4
2016-11-17 08:20:00,08:20:00,08:20:58,51802,51952,2172.75,60,2173.0,4,2173.0,2173.25,2173.0,2173.25,55,9,2173.0,47,2173.25,43
2016-11-17 08:21:00,08:21:23,08:21:52,51975,52008,2173.0,39,2173.25,48,2173.25,2173.25,2173.25,2173.25,9,9,2173.0,49,2173.25,33
2016-11-17 08:22:00,08:22:07,08:22:51,52014,52057,2173.0,53,2173.25,33,2173.25,2173.25,2173.0,2173.0,11,5,2173.0,54,2173.25,26
