,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-08-04 08:00:00,08:00:00,08:00:54,15199,16055,2158.0,53,2158.25,83,2158.0,2158.25,2158.0,2158.0,201,17,2158.0,47,2158.25,146
2016-08-04 08:01:00,08:01:03,08:01:51,16125,16324,2158.0,60,2158.25,158,2158.0,2158.0,2157.75,2157.75,90,-62,2157.75,112,2158.0,74
2016-08-04 08:02:00,08:02:04,08:02:55,16366,16434,2157.75,120,2158.0,67,2157.75,2158.0,2157.75,2157.75,16,-14,2157.75,113,2158.0,79
2016-08-04 08:03:00,08:03:00,08:03:59,16439,16640,2157.75,113,2158.0,79,2158.0,2158.25,2157.75,2158.25,64,58,2158.0,79,2158.25,152
2016-08-04 08:04:00,08:04:00,08:04:59,16650,17983,2158.0,91,2158.25,157,2158.25,2159.5,2158.0,2159.5,1288,1068,2159.25,112,2159.5,9
2016-08-04 08:05:00,08:05:00,08:05:56,17994,18941,2159.25,112,2159.5,17,2159.5,2159.75,2159.0,2159.25,385,-27,2159.0,178,2159.25,1
2016-08-04 08:06:00,08:06:02,08:06:59,18978,19390,2159.0,178,2159.25,11,2159.25,2159.25,2159.0,2159.25,73,11,2159.0,183,2159.25,93
2016-08-04 08:07:00,08:07:02,08:07:56,19394,19662,2159.0,183,2159.25,92,2159.25,2159.25,2159.0,2159.25,178,-6,2159.0,181,2159.25,70
2016-08-04 08:08:00,08:08:00,08:08:59,19668,19825,2159.0,177,2159.25,74,2159.25,2159.25,2159.0,2159.0,60,38,2159.0,196,2159.25,40
2016-08-04 08:09:00,08:09:00,08:09:59,19841,19977,2159.0,199,2159.25,56,2159.25,2159.25,2159.0,2159.25,28,2,2159.0,236,2159.25,53
2016-08-04 08:10:00,08:10:00,08:10:57,19983,20168,2159.0,245,2159.25,52,2159.25,2159.25,2159.0,2159.25,59,49,2159.0,212,2159.25,35
2016-08-04 08:11:00,08:11:03,08:11:55,20180,20347,2159.0,212,2159.25,41,2159.25,2159.25,2159.0,2159.0,14,-2,2159.0,200,2159.25,63
2016-08-04 08:12:00,08:12:01,08:12:51,20358,20805,2159.0,199,2159.25,68,2159.25,2159.75,2159.25,2159.25,458,166,2159.25,46,2159.5,68
2016-08-04 08:13:00,08:13:09,08:13:59,20858,20980,2159.25,79,2159.5,84,2159.25,2159.5,2159.25,2159.25,93,29,2159.25,69,2159.5,81
