,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-10-11 08:00:00,08:00:00,08:00:57,11493,11963,2160.0,81,2160.25,150,2160.0,2160.0,2159.75,2159.75,306,-196,2159.75,32,2160.0,128
2016-10-11 08:01:00,08:01:05,08:01:58,12000,12327,2159.75,21,2160.0,137,2159.75,2159.75,2159.5,2159.5,149,-137,2159.5,129,2159.75,109
2016-10-11 08:02:00,08:02:00,08:02:57,12332,12500,2159.5,129,2159.75,109,2159.5,2160.0,2159.5,2159.75,105,89,2159.75,24,2160.0,151
2016-10-11 08:03:00,08:03:04,08:03:28,12577,12599,2159.75,30,2160.0,151,2159.75,2160.0,2159.75,2160.0,20,0,2159.75,22,2160.0,142
2016-10-11 08:04:00,08:04:04,08:04:47,12732,12947,2159.75,99,2160.0,119,2160.0,2160.25,2159.75,2160.0,139,101,2160.0,59,2160.25,143
2016-10-11 08:05:00,08:05:35,08:05:58,12996,13242,2160.0,87,2160.25,154,2160.25,2160.25,2160.0,2160.25,201,129,2160.0,93,2160.25,60
2016-10-11 08:06:00,08:06:01,08:06:56,13246,13301,2160.0,93,2160.25,61,2160.25,2160.25,2160.0,2160.0,62,-50,2159.75,115,2160.0,8
2016-10-11 08:07:00,08:07:05,08:07:55,13351,13376,2159.75,97,2160.0,72,2160.0,2160.0,2159.75,2160.0,5,1,2159.75,93,2160.0,80
2016-10-11 08:08:00,08:08:00,08:08:43,13380,13461,2159.75,94,2160.0,80,2159.75,2160.0,2159.75,2160.0,5,-1,2159.75,97,2160.0,75
2016-10-11 08:09:00,08:09:02,08:09:50,13467,13640,2159.75,98,2160.0,77,2159.75,2160.0,2159.75,2160.0,109,19,2159.75,112,2160.0,24
2016-10-11 08:10:00,08:10:19,08:10:31,13747,13773,2160.0,52,2160.25,101,2160.25,2160.25,2160.0,2160.0,9,-5,2160.0,50,2160.25,99
2016-10-11 08:11:00,08:11:00,08:11:56,13789,13859,2160.0,59,2160.25,99,2160.25,2160.25,2160.0,2160.0,11,-5,2160.0,50,2160.25,108
2016-10-11 08:12:00,08:12:00,08:12:56,13869,13901,2160.0,52,2160.25,108,2160.0,2160.25,2160.0,2160.0,6,-2,2160.0,56,2160.25,109
2016-10-11 08:13:00,08:13:06,08:13:39,13912,14124,2160.0,63,2160.25,110,2160.0,2160.25,2160.0,2160.25,121,-63,2160.0,29,2160.25,105
2016-10-11 08:14:00,08:14:00,08:14:54,14135,14280,2160.0,33,2160.25,104,2160.25,2160.5,2160.0,2160.5,76,70,2160.25,39,2160.5,96
2016-10-11 08:15:00,08:15:02,08:15:59,14301,14552,2160.25,42,2160.5,96,2160.25,2160.25,2160.0,2160.0,108,-64,2160.0,169,2160.25,76
2016-10-11 08:16:00,08:16:05,08:16:58,14558,14634,2160.0,173,2160.25,76,2160.25,2160.25,2160.0,2160.0,36,-10,2160.0,157,2160.25,92
2016-10-11 08:17:00,08:17:06,08:17:59,14657,14729,2160.0,134,2160.25,96,2160.0,2160.25,2160.0,2160.25,17,-7,2160.0,130,2160.25,98
2016-10-11 08:18:00,08:18:02,08:18:59,14735,15104,2160.0,130,2160.25,103,2160.25,2160.25,2159.75,2160.0,277,-87,2159.75,142,2160.0,37
2016-10-11 08:19:00,08:19:12,08:19:50,15116,15148,2159.75,140,2160.0,48,2159.75,2160.0,2159.75,2160.0,10,0,2159.75,135,2160.0,58
2016-10-11 08:20:00,08:20:00,08:20:29,15157,15209,2159.75,134,2160.0,64,2159.75,2160.0,2159.75,2159.75,7,-5,2159.75,117,2160.0,71
2016-10-11 08:21:00,08:21:01,08:21:56,15224,15248,2159.75,116,2160.0,69,2160.0,2160.0,2160.0,2160.0,10,10,2159.75,121,2160.0,71
2016-10-11 08:22:00,08:22:04,08:22:56,15251,15467,2159.75,122,2160.0,72,2159.75,2160.25,2159.75,2160.25,113,73,2160.0,12,2160.25,130
2016-10-11 08:23:00,08:23:00,08:23:56,15529,15769,2160.0,41,2160.25,123,2160.25,2160.25,2160.0,2160.0,146,12,2159.75,139,2160.25,139
2016-10-11 08:24:00,08:24:10,08:24:53,15851,15982,2160.0,20,2160.25,129,2160.0,2160.0,2159.75,2160.0,54,-42,2159.75,102,2160.0,131
2016-10-11 08:25:00,08:25:03,08:25:38,15988,16219,2159.75,109,2160.0,132,2160.0,2160.25,2160.0,2160.0,134,88,2159.75,138,2160.0,3
2016-10-11 08:26:00,08:26:04,08:26:48,16267,16305,2159.75,104,2160.0,55,2160.0,2160.0,2160.0,2160.0,7,7,2159.75,111,2160.0,48
2016-10-11 08:27:00,08:27:01,08:27:59,16314,16447,2159.75,112,2160.0,58,2160.0,2160.0,2159.75,2159.75,40,-34,2159.75,67,2160.0,81
2016-10-11 08:28:00,08:28:00,08:28:45,16452,16489,2159.75,65,2160.0,81,2160.0,2160.0,2160.0,2160.0,19,19,2159.75,79,2160.0,53
2016-10-11 08:29:00,08:29:15,08:29:49,16494,16557,2159.75,80,2160.0,55,2159.75,2160.0,2159.75,2159.75,79,-77,2159.5,130,2159.75,7
2016-10-11 08:30:00,08:30:20,08:30:51,16605,16644,2159.5,148,2159.75,33,2159.5,2160.0,2159.5,2160.0,36,32,2159.75,28,2160.0,89
2016-10-11 08:31:00,08:31:22,08:31:50,16674,16717,2159.75,48,2160.0,92,2159.75,2160.0,2159.75,2159.75,8,0,2159.75,12,2160.0,89
2016-10-11 08:32:00,08:32:24,08:32:59,16750,16839,2159.75,40,2160.0,114,2159.75,2159.75,2159.5,2159.75,19,-11,2159.75,1,2160.0,119
2016-10-11 08:33:00,08:33:50,08:33:57,16894,16897,2159.75,49,2160.0,112,2159.75,2160.0,2159.75,2160.0,2,0,2159.75,50,2160.0,110
2016-10-11 08:34:00,08:34:06,08:34:21,16901,16905,2159.75,48,2160.0,112,2160.0,2160.0,2160.0,2160.0,4,4,2159.75,51,2160.0,109
2016-10-11 08:35:00,08:35:05,08:35:55,16915,17061,2159.75,51,2160.0,118,2160.0,2160.0,2160.0,2160.0,136,130,2159.75,85,2160.0,48
2016-10-11 08:36:00,08:36:03,08:36:19,17067,17090,2159.75,84,2160.0,50,2160.0,2160.0,2160.0,2160.0,11,11,2159.75,93,2160.0,45
2016-10-11 08:37:00,08:37:07,08:37:38,17101,17140,2159.75,96,2160.0,49,2160.0,2160.0,2159.75,2159.75,2,0,2159.75,104,2160.0,53
2016-10-11 08:38:00,08:38:34,08:38:52,17176,17357,2159.75,111,2160.0,26,2160.0,2160.0,2160.0,2160.0,38,8,2160.0,33,2160.25,100
2016-10-11 08:39:00,08:39:43,08:39:43,17412,17412,2160.0,40,2160.25,99,2160.25,2160.25,2160.25,2160.25,1,1,2160.0,41,2160.25,98
2016-10-11 08:40:00,08:40:16,08:40:24,17435,17465,2160.0,38,2160.25,103,2160.25,2160.25,2160.25,2160.25,4,4,2160.0,58,2160.25,84
2016-10-11 08:41:00,08:41:38,08:41:38,17534,17534,2160.0,65,2160.25,127,2160.0,2160.0,2160.0,2160.0,1,-1,2160.0,64,2160.25,126
2016-10-11 08:42:00,08:42:07,08:42:57,17540,17569,2160.0,64,2160.25,127,2160.0,2160.0,2160.0,2160.0,15,-15,2160.0,42,2160.25,118
2016-10-11 08:43:00,08:43:01,08:43:59,17588,17753,2160.0,20,2160.25,127,2160.0,2160.25,2160.0,2160.25,89,27,2160.0,96,2160.25,83
2016-10-11 08:44:00,08:44:46,08:44:59,17758,17761,2160.0,97,2160.25,90,2160.0,2160.0,2160.0,2160.0,2,-2,2160.0,95,2160.25,101
