,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-08-05 08:00:00,08:00:00,08:00:54,8909,10102,2161.0,11,2161.25,145,2161.0,2161.5,2160.75,2161.0,546,-26,2161.0,38,2161.25,116
2016-08-05 08:01:00,08:01:02,08:01:54,10232,10593,2161.0,71,2161.25,69,2161.25,2161.25,2160.75,2161.25,135,39,2161.25,1,2161.5,95
2016-08-05 08:02:00,08:02:01,08:02:59,10686,11227,2161.25,16,2161.5,101,2161.25,2161.5,2161.25,2161.5,154,-16,2161.25,132,2161.5,1
2016-08-05 08:03:00,08:03:00,08:03:54,11250,11841,2161.25,127,2161.5,15,2161.5,2161.75,2160.75,2160.75,479,133,2160.75,63,2161.0,90
2016-08-05 08:04:00,08:04:00,08:04:50,11848,12261,2160.75,67,2161.0,90,2161.0,2161.25,2161.0,2161.25,141,79,2161.0,63,2161.25,20
2016-08-05 08:05:00,08:05:00,08:05:51,12321,12585,2161.0,73,2161.25,52,2161.0,2161.25,2161.0,2161.25,58,0,2161.0,65,2161.25,48
2016-08-05 08:06:00,08:06:00,08:06:54,12597,12867,2161.0,65,2161.25,51,2161.0,2161.25,2160.75,2160.75,39,-13,2160.75,93,2161.0,5
2016-08-05 08:07:00,08:07:01,08:07:59,12927,13090,2160.75,85,2161.0,17,2161.0,2161.25,2161.0,2161.0,34,4,2161.0,30,2161.25,56
2016-08-05 08:08:00,08:08:05,08:08:59,13094,13720,2161.0,31,2161.25,56,2161.25,2161.75,2161.0,2161.5,149,75,2161.25,97,2161.5,1
2016-08-05 08:09:00,08:09:00,08:09:59,13753,14042,2161.25,87,2161.5,6,2161.5,2161.75,2161.25,2161.5,41,-7,2161.25,80,2161.5,4
2016-08-05 08:10:00,08:10:01,08:10:59,14074,14334,2161.25,67,2161.5,48,2161.5,2161.5,2161.25,2161.5,73,-17,2161.5,9,2161.75,66
2016-08-05 08:11:00,08:11:02,08:11:52,14358,14715,2161.5,11,2161.75,76,2161.5,2161.5,2161.25,2161.25,88,28,2161.25,80,2161.5,36
2016-08-05 08:12:00,08:12:02,08:12:48,14758,14890,2161.25,80,2161.5,41,2161.5,2161.5,2161.25,2161.5,9,5,2161.25,82,2161.5,43
2016-08-05 08:13:00,08:13:01,08:13:58,14915,15144,2161.25,85,2161.5,39,2161.5,2161.5,2161.25,2161.25,125,93,2161.25,91,2161.5,27
2016-08-05 08:14:00,08:14:01,08:14:38,15153,15273,2161.25,92,2161.5,30,2161.5,2161.5,2161.25,2161.5,24,12,2161.25,93,2161.5,27
2016-08-05 08:15:00,08:15:01,08:15:51,15295,15687,2161.25,91,2161.5,43,2161.5,2161.75,2161.25,2161.75,88,30,2161.5,57,2161.75,68
2016-08-05 08:16:00,08:16:01,08:16:50,15697,15817,2161.5,63,2161.75,70,2161.75,2161.75,2161.75,2161.75,67,65,2161.5,65,2161.75,30
2016-08-05 08:17:00,08:17:01,08:17:55,15829,16145,2161.5,70,2161.75,15,2161.5,2162.0,2161.5,2161.75,74,38,2161.75,25,2162.0,182
2016-08-05 08:18:00,08:18:15,08:18:55,16225,16453,2161.75,33,2162.0,183,2161.75,2161.75,2161.5,2161.5,31,9,2161.5,54,2161.75,70
2016-08-05 08:19:00,08:19:07,08:19:42,16463,16602,2161.5,80,2161.75,71,2161.75,2161.75,2161.5,2161.5,64,-22,2161.25,115,2161.5,1
2016-08-05 08:20:00,08:20:02,08:20:52,16708,17095,2161.25,109,2161.5,30,2161.5,2161.5,2161.25,2161.25,75,-5,2161.0,98,2161.25,48
2016-08-05 08:21:00,08:21:03,08:21:52,17110,17278,2161.0,98,2161.25,60,2161.25,2161.5,2161.25,2161.25,105,15,2161.0,106,2161.25,1
2016-08-05 08:22:00,08:22:04,08:22:54,17332,17437,2161.0,90,2161.25,54,2161.25,2161.25,2161.0,2161.25,9,7,2161.0,87,2161.25,75
2016-08-05 08:23:00,08:23:05,08:23:42,17444,17609,2161.0,90,2161.25,69,2161.25,2161.5,2161.0,2161.25,66,30,2161.0,84,2161.25,53
2016-08-05 08:24:00,08:24:02,08:24:40,17614,17700,2161.0,84,2161.25,55,2161.25,2161.25,2161.0,2161.25,18,2,2161.0,85,2161.25,59
2016-08-05 08:25:00,08:25:01,08:25:42,17714,17749,2161.0,85,2161.25,64,2161.25,2161.25,2161.0,2161.25,12,-2,2161.0,78,2161.25,74
2016-08-05 08:26:00,08:26:03,08:26:56,17786,17942,2161.0,95,2161.25,24,2161.25,2161.25,2161.0,2161.25,54,38,2161.0,108,2161.25,10
2016-08-05 08:27:00,08:27:00,08:27:50,17945,18116,2161.0,108,2161.25,10,2161.25,2161.5,2161.0,2161.25,30,20,2161.0,127,2161.25,26
2016-08-05 08:28:00,08:28:10,08:28:59,18151,18374,2161.0,137,2161.25,4,2161.25,2161.5,2161.25,2161.5,21,1,2161.25,14,2161.5,103
2016-08-05 08:29:00,08:29:04,08:29:53,18396,18566,2161.25,41,2161.5,99,2161.5,2161.5,2161.25,2161.25,33,-3,2161.25,31,2161.5,95
2016-08-05 08:30:00,08:30:06,08:30:53,18605,18679,2161.25,26,2161.5,95,2161.25,2161.5,2161.25,2161.5,10,4,2161.25,34,2161.5,101
2016-08-05 08:31:00,08:31:00,08:31:47,18681,18714,2161.25,28,2161.5,101,2161.5,2161.5,2161.25,2161.5,7,5,2161.25,27,2161.5,99
2016-08-05 08:32:00,08:32:00,08:32:50,18738,19012,2161.25,22,2161.5,100,2161.5,2161.5,2161.25,2161.5,37,-5,2161.25,26,2161.5,100
2016-08-05 08:33:00,08:33:09,08:33:41,19044,19108,2161.25,12,2161.5,98,2161.5,2161.5,2161.0,2161.25,8,-2,2161.0,125,2161.25,7
2016-08-05 08:34:00,08:34:11,08:34:58,19170,19281,2161.0,126,2161.25,9,2161.25,2161.5,2161.0,2161.5,28,-2,2161.25,5,2161.5,109
2016-08-05 08:35:00,08:35:01,08:35:55,19307,19478,2161.25,36,2161.5,100,2161.5,2161.5,2161.25,2161.25,20,6,2161.0,115,2161.25,7
2016-08-05 08:36:00,08:36:07,08:36:56,19484,20017,2161.0,114,2161.25,8,2161.0,2161.25,2161.0,2161.25,342,-194,2161.0,81,2161.25,1
2016-08-05 08:37:00,08:37:04,08:37:49,20062,20183,2161.0,71,2161.25,41,2161.25,2161.25,2161.0,2161.25,36,30,2161.25,7,2161.5,134
2016-08-05 08:38:00,08:38:01,08:38:42,20247,20307,2161.25,54,2161.5,117,2161.25,2161.5,2161.25,2161.25,5,1,2161.25,63,2161.5,105
2016-08-05 08:39:00,08:39:05,08:39:57,20311,20455,2161.25,64,2161.5,105,2161.25,2161.25,2161.0,2161.25,76,-64,2161.0,51,2161.25,178
2016-08-05 08:40:00,08:40:00,08:40:59,20482,20657,2161.0,64,2161.25,163,2161.0,2161.0,2160.75,2161.0,77,-55,2160.75,80,2161.0,98
2016-08-05 08:41:00,08:41:14,08:41:45,20689,20912,2160.75,52,2161.0,110,2160.75,2161.0,2160.75,2161.0,84,-20,2160.75,140,2161.0,69
2016-08-05 08:42:00,08:42:12,08:42:40,20926,20956,2160.75,139,2161.0,73,2161.0,2161.0,2160.75,2161.0,4,2,2160.75,141,2161.0,90
2016-08-05 08:43:00,08:43:03,08:43:59,20958,21057,2160.75,142,2161.0,90,2160.75,2161.0,2160.75,2160.75,11,-1,2160.75,156,2161.0,60
2016-08-05 08:44:00,08:44:06,08:44:49,21097,21207,2160.75,130,2161.0,93,2161.0,2161.0,2160.75,2160.75,10,4,2160.75,154,2161.0,62
2016-08-05 08:45:00,08:45:00,08:45:44,21221,21389,2160.75,158,2161.0,57,2161.0,2161.25,2161.0,2161.25,107,51,2161.0,66,2161.25,153
2016-08-05 08:46:00,08:46:03,08:46:37,21394,21481,2161.0,66,2161.25,153,2161.25,2161.25,2161.0,2161.0,33,-19,2160.75,167,2161.0,8
2016-08-05 08:47:00,08:47:01,08:47:45,21513,21607,2160.75,159,2161.0,35,2160.75,2161.0,2160.75,2161.0,22,4,2161.0,4,2161.25,175
2016-08-05 08:48:00,08:48:09,08:48:28,21629,21666,2161.0,9,2161.25,167,2161.25,2161.25,2161.0,2161.0,3,1,2161.0,51,2161.25,155
2016-08-05 08:49:00,08:49:11,08:49:56,21699,22000,2161.0,24,2161.25,190,2161.0,2161.25,2161.0,2161.0,53,-21,2160.75,162,2161.25,93
2016-08-05 08:50:00,08:50:05,08:50:51,22065,22308,2160.75,160,2161.0,2,2161.0,2161.25,2161.0,2161.0,22,2,2160.75,164,2161.25,120
2016-08-05 08:51:00,08:51:08,08:51:48,22354,22512,2160.75,159,2161.0,26,2161.0,2161.25,2161.0,2161.25,8,8,2161.0,36,2161.25,103
2016-08-05 08:52:00,08:52:00,08:52:57,22583,22808,2161.0,37,2161.25,101,2161.25,2161.25,2161.0,2161.0,64,-12,2161.0,26,2161.25,101
2016-08-05 08:53:00,08:53:00,08:53:58,22825,22934,2161.0,6,2161.25,103,2161.0,2161.0,2161.0,2161.0,20,4,2161.0,26,2161.25,102
2016-08-05 08:54:00,08:54:04,08:54:58,22984,23415,2161.0,61,2161.25,50,2161.25,2161.25,2161.0,2161.25,103,79,2161.0,78,2161.25,8
2016-08-05 08:55:00,08:55:13,08:55:44,23602,23917,2161.0,66,2161.25,3,2161.25,2161.5,2161.25,2161.25,30,-10,2161.0,65,2161.5,99
2016-08-05 08:56:00,08:56:20,08:56:38,23977,24054,2161.0,60,2161.25,43,2161.25,2161.25,2161.0,2161.0,28,-24,2161.0,54,2161.25,57
2016-08-05 08:57:00,08:57:03,08:57:59,24063,24293,2161.0,61,2161.25,57,2161.25,2161.25,2161.25,2161.25,61,-33,2161.0,91,2161.5,96
2016-08-05 08:58:00,08:58:03,08:58:32,24320,24506,2161.0,81,2161.25,3,2161.25,2161.25,2161.25,2161.25,15,7,2161.0,81,2161.5,99
2016-08-05 08:59:00,08:59:14,08:59:47,24566,24781,2161.0,64,2161.25,19,2161.25,2161.25,2161.0,2161.0,14,2,2161.0,66,2161.25,27
2016-08-05 09:00:00,09:00:00,09:00:37,24819,24982,2161.0,62,2161.25,52,2161.0,2161.25,2161.0,2161.25,8,-6,2161.0,28,2161.25,66
2016-08-05 09:01:00,09:01:03,09:01:32,25045,25098,2161.0,59,2161.25,68,2161.0,2161.25,2161.0,2161.0,12,-6,2161.0,41,2161.25,73
2016-08-05 09:02:00,09:02:00,09:02:57,25131,25386,2161.0,18,2161.25,78,2161.0,2161.0,2160.75,2160.75,135,-61,2160.75,184,2161.0,48
2016-08-05 09:03:00,09:03:16,09:03:59,25458,25855,2160.75,213,2161.0,42,2161.0,2161.0,2160.5,2160.75,256,-152,2160.75,41,2161.0,69
2016-08-05 09:04:00,09:04:03,09:04:26,25860,25990,2160.75,34,2161.0,69,2160.75,2160.75,2160.75,2160.75,24,2,2160.75,2,2160.75,1
2016-08-05 09:05:00,09:05:32,09:05:34,26169,26176,2160.5,103,2160.75,92,2160.5,2160.5,2160.5,2160.5,9,-9,2160.5,95,2160.75,91
2016-08-05 09:06:00,09:06:11,09:06:53,26198,26309,2160.5,111,2160.75,91,2160.5,2160.75,2160.5,2160.5,10,-6,2160.5,121,2160.75,58
2016-08-05 09:07:00,09:07:01,09:07:50,26311,26387,2160.5,121,2160.75,68,2160.75,2160.75,2160.5,2160.5,72,-42,2160.5,109,2160.75,52
2016-08-05 09:08:00,09:08:14,09:08:58,26456,26836,2160.5,93,2160.75,83,2160.5,2160.5,2160.5,2160.5,214,-32,2160.5,1,2160.75,160
2016-08-05 09:09:00,09:09:00,09:09:58,26852,27047,2160.25,139,2160.75,154,2160.75,2160.75,2160.5,2160.5,23,-13,2160.25,140,2160.5,1
2016-08-05 09:10:00,09:10:06,09:10:39,27078,27165,2160.25,127,2160.5,52,2160.25,2160.5,2160.25,2160.25,15,-11,2160.25,113,2160.5,62
2016-08-05 09:11:00,09:11:17,09:11:47,27255,27348,2160.25,124,2160.5,34,2160.5,2160.5,2160.25,2160.25,36,26,2160.25,128,2160.5,29
2016-08-05 09:12:00,09:12:00,09:12:54,27368,27544,2160.25,143,2160.5,5,2160.5,2160.5,2160.5,2160.5,54,-40,2160.25,148,2160.5,1
