,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-06-28 08:00:00,08:00:00,08:00:59,27315,28518,1989.75,74,1990.0,44,1990.0,1990.25,1988.75,1988.75,541,-219,1988.75,20,1989.0,26
2016-06-28 08:01:00,08:01:00,08:01:53,28530,29163,1988.75,22,1989.0,27,1989.0,1989.25,1988.75,1988.75,246,-34,1988.5,47,1988.75,3
2016-06-28 08:02:00,08:02:03,08:02:59,29241,29923,1988.5,55,1988.75,24,1988.5,1989.0,1988.0,1988.25,296,-78,1988.0,82,1988.25,5
2016-06-28 08:03:00,08:03:00,08:03:56,29933,30860,1988.0,82,1988.25,3,1988.25,1988.5,1987.75,1988.25,519,-107,1988.25,19,1988.5,47
2016-06-28 08:04:00,08:04:00,08:04:57,30875,31207,1988.25,26,1988.5,47,1988.5,1988.75,1988.5,1988.5,339,-165,1988.5,4,1988.75,60
2016-06-28 08:05:00,08:05:01,08:05:59,31233,31640,1988.5,26,1988.75,58,1988.75,1988.75,1988.5,1988.75,260,-198,1988.5,35,1988.75,64
2016-06-28 08:06:00,08:06:01,08:06:59,31646,32210,1988.5,35,1988.75,67,1988.5,1989.25,1988.5,1989.25,278,88,1989.0,39,1989.25,44
2016-06-28 08:07:00,08:07:00,08:07:58,32235,32737,1989.0,38,1989.25,44,1989.25,1989.5,1989.25,1989.5,200,176,1989.5,16,1989.75,46
2016-06-28 08:08:00,08:08:01,08:08:59,32752,33151,1989.5,25,1989.75,51,1989.5,1989.5,1989.0,1989.0,142,-48,1988.75,37,1989.0,27
2016-06-28 08:09:00,08:09:02,08:09:59,33158,33575,1988.75,39,1989.0,30,1988.75,1988.75,1988.5,1988.75,277,-253,1988.5,38,1988.75,46
2016-06-28 08:10:00,08:10:04,08:10:56,33588,33998,1988.5,39,1988.75,39,1988.75,1989.5,1988.75,1989.25,162,114,1989.0,39,1989.25,4
2016-06-28 08:11:00,08:11:00,08:11:56,34012,34400,1989.0,38,1989.25,16,1989.0,1989.0,1988.75,1989.0,86,-8,1989.0,22,1989.25,41
2016-06-28 08:12:00,08:12:00,08:12:59,34420,34579,1989.0,20,1989.25,42,1989.0,1989.25,1989.0,1989.25,57,17,1989.0,39,1989.25,21
2016-06-28 08:13:00,08:13:01,08:13:53,34588,34833,1989.0,42,1989.25,23,1989.25,1989.5,1989.0,1989.5,73,41,1989.25,25,1989.5,71
2016-06-28 08:14:00,08:14:05,08:14:42,34862,35093,1989.25,22,1989.5,76,1989.5,1989.75,1989.25,1989.5,90,46,1989.5,34,1989.75,49
2016-06-28 08:15:00,08:15:02,08:15:59,35139,35736,1989.5,46,1989.75,60,1989.75,1990.5,1989.75,1990.25,301,165,1990.25,2,1990.5,66
2016-06-28 08:16:00,08:16:00,08:16:59,35753,36146,1990.25,9,1990.5,65,1990.5,1990.5,1990.0,1990.25,137,3,1990.25,4,1990.5,56
2016-06-28 08:17:00,08:17:04,08:17:59,36177,36395,1990.25,27,1990.5,41,1990.5,1990.5,1990.25,1990.25,111,1,1990.0,39,1990.25,18
2016-06-28 08:18:00,08:18:08,08:18:54,36413,36688,1990.0,35,1990.25,34,1990.0,1990.25,1990.0,1990.0,103,-29,1990.0,35,1990.25,39
2016-06-28 08:19:00,08:19:09,08:19:59,36732,36968,1990.0,21,1990.25,60,1990.0,1990.25,1990.0,1990.25,67,25,1990.25,11,1990.5,79
2016-06-28 08:20:00,08:20:01,08:20:55,36984,37368,1990.25,15,1990.5,78,1990.5,1990.5,1990.25,1990.25,117,57,1990.0,93,1990.5,85
2016-06-28 08:21:00,08:21:02,08:21:46,37385,37606,1990.0,96,1990.25,13,1990.25,1990.5,1990.25,1990.25,93,-13,1990.0,94,1990.5,116
2016-06-28 08:22:00,08:22:11,08:22:58,37650,37859,1990.0,90,1990.25,54,1990.0,1990.0,1989.75,1990.0,85,-71,1989.75,22,1990.0,49
